AUTHOR_KEY,AUTHOR_NAME,AUTHOR_AUX,AUTHOR_BIBTEX,AUTHOR_ORCID
series/synthesis/2014Davies,Nigel Davies,,,
series/synthesis/2014Davies,Sarah Clinch,,,
series/synthesis/2014Davies,Florian Alt,,,
series/synthesis/2006Eccles2,William J. Eccles,,,
series/synthesis/2012Baez,David Báez-López,,,
series/synthesis/2012Baez,Félix E. Guerrero-Castro,,,
series/synthesis/2012Baez,Ofelia Cervantes Villagómez,,,
series/synthesis/2008Hadjileontiadis,Leontios J. Hadjileontiadis,,,0000-0002-9932-9302
series/synthesis/2007Chen,Ray T. Chen,,,
series/synthesis/2007Chen,Chulchae Choi,,,
series/synthesis/2011Barrett2,Steven F. Barrett,,,
series/synthesis/2011Barrett2,Daniel J. Pack,,,
series/synthesis/2011Barsky,Marina Barsky,,,
series/synthesis/2011Barsky,Ulrike Stege,,,
series/synthesis/2011Barsky,Alex Thomo,,,
series/synthesis/2008Grimaldi,Giuliana Grimaldi,,,
series/synthesis/2008Grimaldi,Mario Manto,,,
series/synthesis/2016Zhang,Xue Zhang 0002,,,
series/synthesis/2016Zhang,Cihan Tepedelenlioglu,,,
series/synthesis/2016Zhang,Mahesh K. Banavar,,,
series/synthesis/2016Zhang,Andreas Spanias,,,
series/synthesis/2011Eisner,Howard Eisner,,,
series/synthesis/2006Baillie,Caroline A. Baillie,,,
series/synthesis/2009Guimaraes,Nuno Guimarães,,,
series/synthesis/2009Guimaraes,Luís Carriço,,,
series/synthesis/2013Swartz,Aaron Swartz,,,
series/synthesis/2012Kanade,Sanjay Ganesh Kanade,,,
series/synthesis/2012Kanade,Dijana Petrovska-Delacrétaz,,,
series/synthesis/2012Kanade,Bernadette Dorizzi,,,
series/synthesis/2008Mikki,Said M. Mikki,,,
series/synthesis/2008Mikki,Ahmed A. Kishk,,,
series/synthesis/2006Tinder,Richard F. Tinder,,,
series/synthesis/2016Rudzicz,Frank Rudzicz,,,
series/synthesis/2015Zhang,Qiang Zhang,,,
series/synthesis/2015Zhang,Baoxin Li,,,
series/synthesis/2007Tinder,Richard F. Tinder,,,
series/synthesis/2007Ellis,Carla Schlatter Ellis,,,
series/synthesis/2017Heywood,John Heywood,,,
series/synthesis/2012Knee,Peter Knee,,,
series/synthesis/2014FoxT,Edward A. Fox,,,
series/synthesis/2014FoxT,Ricardo da Silva Torres,,,
series/synthesis/2015Bloem,Roderick Bloem,,,
series/synthesis/2015Bloem,Swen Jacobs,,,0000-0002-9051-4050
series/synthesis/2015Bloem,Ayrat Khalimov,,,
series/synthesis/2015Bloem,Igor Konnov,,,
series/synthesis/2015Bloem,Sasha Rubin,,,
series/synthesis/2015Bloem,Helmut Veith,,,
series/synthesis/2015Bloem,Josef Widder,,,
series/synthesis/2007Katsaggelos,Aggelos K. Katsaggelos,,,
series/synthesis/2007Katsaggelos,Rafael Molina,,,0000-0003-4694-8588
series/synthesis/2007Katsaggelos,Javier Mateos,,,0000-0001-8455-1771
series/synthesis/2013Banik,Shantanu Banik,,,
series/synthesis/2013Banik,Rangaraj M. Rangayyan,,,
series/synthesis/2007Vlassis,Nikos Vlassis,,,
series/synthesis/2015Prantil,Vincent C. Prantil,,,
series/synthesis/2015Prantil,Timothy Decker,,,
series/synthesis/2015Arias,Ernesto G. Arias,,,
series/synthesis/2015Arias,Hal Eden,,,
series/synthesis/2015Arias,Gerhard Fischer,,,
series/synthesis/2009Zhu,Xiaojin Zhu 0001,,,
series/synthesis/2009Zhu,Andrew B. Goldberg,,,
series/synthesis/2016Domingo-Ferrer,Josep Domingo-Ferrer,,,
series/synthesis/2016Domingo-Ferrer,David Sánchez 0001,,,
series/synthesis/2016Domingo-Ferrer,Jordi Soria-Comas,,,
series/synthesis/2013Ghinita,Gabriel Ghinita,,,
series/synthesis/2016Gimenez,Salvador Pinillos Gimenez,,,
series/synthesis/2010Borbye,Lisbeth Borbye,,,
series/synthesis/2008Isen3,Forester W. Isen,,,
series/synthesis/2012Gebser,Martin Gebser,,,
series/synthesis/2012Gebser,Roland Kaminski,,,
series/synthesis/2012Gebser,Benjamin Kaufmann,,,
series/synthesis/2012Gebser,Torsten Schaub,,,
series/synthesis/2015Noros,Leena Norros,,,
series/synthesis/2015Noros,Paula Savioja,,,
series/synthesis/2015Noros,Hanna Koskinen,,,
series/synthesis/2013Winner,William E. Winner,,,
series/synthesis/2009Tinder,Richard F. Tinder,,,
series/synthesis/2009Souza,Clarisse Sieckenius de Souza,,,0000-0002-2154-4723
series/synthesis/2009Souza,Carla Faria Leitão,,,
series/synthesis/2009Marshall,Catherine C. Marshall,,,
series/synthesis/2009Lalmas,Mounia Lalmas,,,
series/synthesis/2014Cimiano,Philipp Cimiano,,,
series/synthesis/2011Michail,Othon Michail,,,0000-0002-6234-3960
series/synthesis/2011Michail,Ioannis Chatzigiannakis,,,
series/synthesis/2011Michail,Paul G. Spirakis,,,
series/synthesis/2015Schubert,Thomas F. Schubert,,,
series/synthesis/2015Schubert,Ernest M. Kim,,,
series/synthesis/2013Mani,Inderjeet Mani,,,
series/synthesis/2011Mamoulis,Nikos Mamoulis,,,
series/synthesis/2014Kjeldskov,Jesper Kjeldskov,,,
series/synthesis/2015Cambazoglu,Berkant Barla Cambazoglu,,,
series/synthesis/2015Cambazoglu,Ricardo A. Baeza-Yates,,,
series/synthesis/2009Jansen,Bernard J. Jansen,,,
series/synthesis/2011Gedney,Stephen D. Gedney,,,
series/synthesis/2007Goldberg,Jay R. Goldberg,,,
series/synthesis/2013Lee,Ruby B. Lee,,,
series/synthesis/2007Berenger,Jean-Pierre Bérenger,,,
series/synthesis/2008Karam2,Lina J. Karam,,,
series/synthesis/2008Karam2,Naji Mounsef,,,
series/synthesis/2008Russomano,Thais Russomano,,,0000-0002-1633-4449
series/synthesis/2008Russomano,Gustavo Dalmarco,,,0000-0001-6347-5562
series/synthesis/2008Russomano,Felipe Prehn Falcão,,,
series/synthesis/2010Habash,Nizar Habash,,,
series/synthesis/2011Stede,Manfred Stede,,,
series/synthesis/2015Omitola,Tope Omitola,,,
series/synthesis/2015Omitola,Sebastián A. Ríos,,,
series/synthesis/2015Omitola,John G. Breslin,,,
series/synthesis/2014McGeoch,Catherine C. McGeoch,,,
series/synthesis/2014Falsafi,Babak Falsafi,,,
series/synthesis/2014Falsafi,Thomas F. Wenisch,,,
series/synthesis/2008Myszkowski,Karol Myszkowski,,,
series/synthesis/2008Myszkowski,Rafal Mantiuk,,,0000-0003-2353-0349
series/synthesis/2008Myszkowski,Grzegorz Krawczyk,,,
series/synthesis/2006Larus,James R. Larus,,,
series/synthesis/2006Larus,Ravi Rajwar,,,
series/synthesis/2014Xie,Bei Xie,,,
series/synthesis/2014Xie,Tamal Bose,,,
series/synthesis/2016Martin,Nora Martin,,,0000-0001-7592-8071
series/synthesis/2012Chakrabarti,Deepayan Chakrabarti,,,
series/synthesis/2012Chakrabarti,Christos Faloutsos,,,0000-0003-2996-9790
series/synthesis/2010Guerraoui,Rachid Guerraoui,,,
series/synthesis/2010Guerraoui,Michal Kapalka,,,
series/synthesis/2008Athanasiou,Kyriacos A. Athanasiou,,,
series/synthesis/2008Athanasiou,Roman M. Natoli,,,
series/synthesis/2012Pacitti,Esther Pacitti,,,
series/synthesis/2012Pacitti,Reza Akbarinia,,,
series/synthesis/2012Pacitti,Manal El Dick,,,
series/synthesis/2012McEachron,Donald McEachron,,,
series/synthesis/2009Bainbridge,William Sims Bainbridge,,,
series/synthesis/2011Rossi,Francesca Rossi,,,
series/synthesis/2011Rossi,Kristen Brent Venable,,,
series/synthesis/2011Rossi,Toby Walsh,,,
series/synthesis/2012Whitman,David L. Whitman,,,
series/synthesis/2012Whitman,Ronald E. Terry,,,
series/synthesis/2013Steinbach,Bernd Steinbach,,,
series/synthesis/2013Steinbach,Christian Posthoff,,,
series/synthesis/2016Endert,Alex Endert,,,
series/synthesis/2013Yi,Xun Yi,,,
series/synthesis/2013Yi,Russell Paulet,,,
series/synthesis/2013Yi,Elisa Bertino,,,
series/synthesis/2005Chellappa,Rama Chellappa,,,
series/synthesis/2005Chellappa,Amit K. Roy-Chowdhury,,,
series/synthesis/2005Chellappa,Shaohua Kevin Zhou,,,
series/synthesis/2009Gay,Geri Gay,,,
series/synthesis/2010Kaynar,Dilsun Kirli Kaynar,,,
series/synthesis/2010Kaynar,Nancy A. Lynch,,,
series/synthesis/2010Kaynar,Roberto Segala,,,
series/synthesis/2010Kaynar,Frits W. Vaandrager,,,
series/synthesis/2014Tilley,Scott R. Tilley,,,
series/synthesis/2014Tilley,Brianna Floss,,,
series/synthesis/2009Kaplan,Craig S. Kaplan,,,
series/synthesis/2011Metodi,Tzvetan S. Metodi,,,
series/synthesis/2011Metodi,Arvin I. Faruque,,,
series/synthesis/2011Metodi,Frederic T. Chong,,,
series/synthesis/2009Button,Graham Button,,,
series/synthesis/2009Button,Wes Sharrock,,,
series/synthesis/2016Ji,Bo Ji,,,
series/synthesis/2016Ji,Xiaojun Lin,,,
series/synthesis/2016Ji,Ness B. Shroff,,,
series/synthesis/2015Mark,Gloria Mark,,,
series/synthesis/2006Miller2,Gerald E. Miller,,,
series/synthesis/2015Vilathgamuwa,D. Mahinda Vilathgamuwa,,,0000-0003-0895-8443
series/synthesis/2015Vilathgamuwa,Dulika Nayanasiri,,,
series/synthesis/2015Vilathgamuwa,Shantha Gamini,,,
series/synthesis/2010Karat,Clare-Marie Karat,,,
series/synthesis/2010Karat,John Karat,,,
series/synthesis/2009Christensen2,Douglas A. Christensen,,,
series/synthesis/2016Blandford,Ann Blandford,,,0000-0002-3198-7122
series/synthesis/2016Blandford,Dominic Furniss,,,
series/synthesis/2016Blandford,Stephann Makri,,,
series/synthesis/2013Cole,Elliot Cole,,,
series/synthesis/2011Wellman,Michael P. Wellman,,,
series/synthesis/2006Kantartzis,Nikolaos V. Kantartzis,,,0000-0003-0959-7838
series/synthesis/2006Kantartzis,Theodoros D. Tsiboukis,,,
series/synthesis/2008Flaviis,Franco De Flaviis,,,
series/synthesis/2008Flaviis,Lluis Jofre,,,
series/synthesis/2008Flaviis,Jordi Romeu,,,
series/synthesis/2008Flaviis,Alfred Grau,,,
series/synthesis/2016Kiciak,Przemyslaw Kiciak,,,
series/synthesis/2008Holmes,John J. Holmes,,,
series/synthesis/2009Morris,Meredith Ringel Morris,,,
series/synthesis/2009Morris,Jaime Teevan,,,
series/synthesis/2013Alkan,Erdogan Alkan,,,
series/synthesis/2013Alkan,Veysel Demir,,,
series/synthesis/2013Alkan,Atef Z. Elsherbeni,,,
series/synthesis/2013Payne,Stephen J. Payne,,,
series/synthesis/2013Payne,Andrew Howes,,,
series/synthesis/2008Lanzagorta,Marco Lanzagorta,,,
series/synthesis/2008Lanzagorta,Jeffrey K. Uhlmann,,,
series/synthesis/2015Barrett,Steven F. Barrett,,,
series/synthesis/2015Barrett,Jason Kridner,,,
series/synthesis/2013Fikioris,George Fikioris,,,
series/synthesis/2013Fikioris,Ioannis Tastsoglou,,,
series/synthesis/2013Fikioris,Odysseas N. Bakas,,,
series/synthesis/2007Tobin2,Paul Tobin,,,
series/synthesis/2010Baillie,Caroline A. Baillie,,,
series/synthesis/2010Baillie,Eric Feinblatt,,,
series/synthesis/2010Baillie,Thimothy Thamae,,,
series/synthesis/2010Baillie,Emily Berrington,,,
series/synthesis/2016HeJ,Daqing He,,,
series/synthesis/2016HeJ,Wei Jeng,,,
series/synthesis/2010Downey2,Gary Lee Downey,,,
series/synthesis/2010Downey2,,,,
series/synthesis/2007Eccles,William J. Eccles,,,
series/synthesis/2013Jones,William Jones,,,
series/synthesis/2015Tang,Jie Tang,,,
series/synthesis/2015Tang,Juanzi Li,,,
series/synthesis/2008Venegas,Salvador Elías Venegas-Andraca,,,
series/synthesis/2012Dragut,Eduard C. Dragut,,,
series/synthesis/2012Dragut,Weiyi Meng,,,
series/synthesis/2012Dragut,Clement T. Yu,,,
series/synthesis/2006Sayood,Khalid Sayood,,,
series/synthesis/2013Turner,Phil Turner,,,
series/synthesis/2008Mainardi1,Luca T. Mainardi,,,
series/synthesis/2008Mainardi1,Leif Sörnmo,,,
series/synthesis/2008Mainardi1,Sergio Cerutti,,,
series/synthesis/2013Hexmoor,Henry Hexmoor,,,
series/synthesis/2012Midkiff,Samuel P. Midkiff,,,
series/synthesis/2010Wu,Xuan Hui Wu,,,
series/synthesis/2010Wu,Ahmed A. Kishk,,,
series/synthesis/2014Angepat,Hari Angepat,,,
series/synthesis/2014Angepat,Derek Chiou,,,
series/synthesis/2014Angepat,Eric S. Chung,,,
series/synthesis/2014Angepat,James C. Hoe,,,
series/synthesis/2013Pearlman,William A. Pearlman,,,0000-0002-4978-6812
series/synthesis/2016Cataldo,Andrea Cataldo,,,
series/synthesis/2016Cataldo,Egidio De Benedetto,,,
series/synthesis/2016Cataldo,Giuseppe Cannazza,,,
series/synthesis/2015Ma,Feicheng Ma,,,
series/synthesis/2007Zhai,Fan Zhai,,,
series/synthesis/2007Zhai,Aggelos K. Katsaggelos,,,
series/synthesis/2010Eeckhout,Lieven Eeckhout,,,
series/synthesis/2009Christensen,Mads Græsbøll Christensen,,,0000-0003-3586-7969
series/synthesis/2009Christensen,Andreas Jakobsson,,,0000-0002-2156-6973
series/synthesis/2009Krivanek,Jaroslav Krivánek,,,
series/synthesis/2009Krivanek,Pascal Gautron,,,
series/synthesis/2015Saunders,Marnie M. Saunders,,,
series/synthesis/2015BelletHS,Aurélien Bellet,,,
series/synthesis/2015BelletHS,Amaury Habrard,,,
series/synthesis/2015BelletHS,Marc Sebban,,,
series/synthesis/2013Frize,Monique Frize,,,
series/synthesis/2014Wachsmann,Christian Wachsmann,,,
series/synthesis/2014Wachsmann,Ahmad-Reza Sadeghi,,,
series/synthesis/2013Pearson,Jennifer S. Pearson,,,0000-0002-1960-1012
series/synthesis/2013Pearson,George Buchanan,,,
series/synthesis/2013Pearson,Harold W. Thimbleby,,,
series/synthesis/2007Aberle,James T. Aberle,,,
series/synthesis/2007Aberle,Robert Loepsinger-Romak,,,
series/synthesis/2015LoizouI,Christos P. Loizou,,,0000-0003-1247-8573
series/synthesis/2015LoizouI,Constantinos S. Pattichis,,,0000-0003-1271-8151
series/synthesis/2009Sutcliffe,Alistair Sutcliffe,,,
series/synthesis/2013Asokan,N. Asokan,,,
series/synthesis/2013Asokan,Lucas Vincenzo Davi,,,
series/synthesis/2013Asokan,Alexandra Dmitrienko,,,
series/synthesis/2013Asokan,Stephan Heuser,,,
series/synthesis/2013Asokan,Kari Kostiainen,,,
series/synthesis/2013Asokan,Elena Reshetova,,,
series/synthesis/2013Asokan,Ahmad-Reza Sadeghi,,,
series/synthesis/2010Tay,Y. C. Tay,,,
series/synthesis/2014Benyon,David Benyon,,,
series/synthesis/2013Nemirovsky,Mario Nemirovsky,,,
series/synthesis/2013Nemirovsky,Dean M. Tullsen,,,
series/synthesis/2009Kang,Sing Bing Kang,,,
series/synthesis/2009Kang,Long Quan,,,
series/synthesis/2006Fujimoto,Richard M. Fujimoto,,,
series/synthesis/2006Fujimoto,Kalyan S. Perumalla,,,0000-0002-7458-0832
series/synthesis/2006Fujimoto,George F. Riley,,,
series/synthesis/2012Brambilla,Marco Brambilla 0001,,,
series/synthesis/2012Brambilla,Jordi Cabot,,,0000-0003-2418-2489
series/synthesis/2012Brambilla,Manuel Wimmer,,,
series/synthesis/2014Han,Kyonghee Han,,,
series/synthesis/2014Han,Gary Lee Downey,,,
series/synthesis/2010Salzmann,Mathieu Salzmann,,,
series/synthesis/2010Salzmann,Pascal Fua,,,
series/synthesis/2008Humphrey,Jay D. Humphrey,,,
series/synthesis/2008Humphrey,Jeffrey W. Holmes,,,
series/synthesis/2007Tinder2,Richard F. Tinder,,,
series/synthesis/2006Eccles,William J. Eccles,,,
series/synthesis/2006Sayood2,Khalid Sayood,,,
series/synthesis/2015Mulay,Apek Mulay,,,
series/synthesis/2012Berry2,Carlotta A. Berry,,,
series/synthesis/2009Tunkelang,Daniel Tunkelang,,,
series/synthesis/2008Zhai,ChengXiang Zhai,,,
series/synthesis/2012Settles,Burr Settles,,,
series/synthesis/2007Catalano,George D. Catalano,,,
series/synthesis/2011Maciejewski,Ross Maciejewski,,,
series/synthesis/2011Tiedemann,Jörg Tiedemann,,,
series/synthesis/2015Xie,Yuan Xie 0001,,,
series/synthesis/2015Xie,Jishen Zhao,,,
series/synthesis/2007Olukotun,Kunle Olukotun,,,
series/synthesis/2007Olukotun,Lance Hammond,,,
series/synthesis/2007Olukotun,James Laudon,,,
series/synthesis/2016Cohen,Shay B. Cohen,,,
series/synthesis/2009Peterson,Andrew F. Peterson,,,
series/synthesis/2009Peterson,Malcolm Bibby,,,
series/synthesis/2015Kehtarnavaz,Nasser Kehtarnavaz,,,
series/synthesis/2015Kehtarnavaz,Shane Parris,,,
series/synthesis/2015Kehtarnavaz,Abhishek Sehgal,,,
series/synthesis/2015Hughes,Christopher J. Hughes,,,
series/synthesis/2016VealeSK,Tony Veale,,,
series/synthesis/2016VealeSK,Ekaterina Shutova,,,
series/synthesis/2016VealeSK,Beata Beigman Klebanov,,,
series/synthesis/2011Wilson,Max L. Wilson,,,
series/synthesis/2007Tobin3,Paul Tobin,,,
series/synthesis/2016Ashraf,Nabil Shovon Ashraf,,,
series/synthesis/2016Ashraf,Shawon Alam,,,
series/synthesis/2016Ashraf,Mohaiminul Alam,,,
series/synthesis/2017Kraft,Donald H. Kraft,,,
series/synthesis/2017Kraft,Erin Colvin,,,
series/synthesis/2013Tranquillo,Joseph V. Tranquillo,,,
series/synthesis/2014Mukhopadhyay,Sudipta Mukhopadhyay,,,
series/synthesis/2014Mukhopadhyay,Abhishek Kumar Tripathi,,,
series/synthesis/2010Gunduz,Sule Gündüz Ögüdücü,,,
series/synthesis/2010Lin,Jimmy J. Lin,,,
series/synthesis/2010Lin,Chris Dyer,,,
series/synthesis/2010Lam,Heidi Lam,,,
series/synthesis/2010Lam,Tamara Munzner,,,
series/synthesis/2011Thiagarajan,Jayaraman J. Thiagarajan,,,
series/synthesis/2011Thiagarajan,Andreas Spanias,,,
series/synthesis/2009Agrawal,Nitin Agarwal,,,
series/synthesis/2009Agrawal,Huan Liu,,,
series/synthesis/2010Jensen,Christian S. Jensen,,,
series/synthesis/2010Jensen,Torben Bach Pedersen,,,
series/synthesis/2010Jensen,Christian Thomsen,,,0000-0002-0862-0509
series/synthesis/2007Miller,D. Michael Miller,,,
series/synthesis/2007Miller,Mitchell A. Thornton,,,
series/synthesis/2013Barrett2,Steven F. Barrett,,,
series/synthesis/2013Barrett2,Jason Kridner,,,
series/synthesis/2012Loo,Boon Thau Loo,,,
series/synthesis/2012Loo,Wenchao Zhou,,,
series/synthesis/2011Atti,Venkatraman Atti,,,
series/synthesis/2013Teubner,Jens Teubner,,,
series/synthesis/2013Teubner,Louis Woods,,,
series/synthesis/2010Kyriakides,Ioannis Kyriakides,,,
series/synthesis/2010Kyriakides,Darryl Morrell,,,
series/synthesis/2010Kyriakides,Antonia Papandreou-Suppappola,,,
series/synthesis/2015Marques,Ricardo Marques,,,0000-0001-8261-4409
series/synthesis/2015Marques,Christian Bouville,,,
series/synthesis/2015Marques,Luís Paulo Santos,,,
series/synthesis/2015Marques,Kadi Bouatouch,,,
series/synthesis/2010Kemme,Bettina Kemme,,,
series/synthesis/2010Kemme,Ricardo Jiménez-Peris,,,
series/synthesis/2010Kemme,Marta Patiño-Martínez,,,
series/synthesis/2010Catarci,Tiziana Catarci,,,
series/synthesis/2010Catarci,Alan J. Dix,,,
series/synthesis/2010Catarci,Stephen Kimani,,,
series/synthesis/2010Catarci,Giuseppe Santucci,,,
series/synthesis/2011Aberer,Karl Aberer,,,
series/synthesis/2016Gurevych,Iryna Gurevych,,,
series/synthesis/2016Gurevych,Judith Eckle-Kohler,,,
series/synthesis/2016Gurevych,Michael Matuschek,,,
series/synthesis/2007Papazoglou,Elisabeth S. Papazoglou,,,
series/synthesis/2007Papazoglou,Aravind Parthasarathy,,,
series/synthesis/2012Ling,Charles X. Ling,,,
series/synthesis/2012Ling,Qiang Yang 0001,,,0000-0001-5059-8360
series/synthesis/2008Loizou,Christos P. Loizou,,,0000-0003-1247-8573
series/synthesis/2008Loizou,Constantinos S. Pattichis,,,0000-0003-1271-8151
series/synthesis/2014Foss,Elizabeth Foss,,,
series/synthesis/2014Foss,Allison Druin,,,
series/synthesis/2013Norback,Judith Shaul Norback,,,
series/synthesis/2009Weintraub,Steven H. Weintraub,,,
series/synthesis/2006Mordohai,Philippos Mordohai,,,
series/synthesis/2006Mordohai,Gérard G. Medioni,,,
series/synthesis/2016Lee,Benjamin C. Lee,,,
series/synthesis/2007Tobin4,Paul Tobin,,,
series/synthesis/2015Buso,Simone Buso,,,0000-0002-0944-384X
series/synthesis/2015Buso,Paolo Mattavelli,,,
series/synthesis/2010Paleologu,Constantin Paleologu,,,
series/synthesis/2010Paleologu,Jacob Benesty,,,0000-0002-0036-5865
series/synthesis/2010Paleologu,Silviu Ciochina,,,
series/synthesis/2015Tominski,Christian Tominski,,,
series/synthesis/2008Bhatia,Shobha K. Bhatia,,,
series/synthesis/2008Bhatia,Jennifer L. Smith,,,
series/synthesis/2006Almeida,Luís B. Almeida,,,0000-0002-1324-0068
series/synthesis/2006Davis,Justin Davis,,,
series/synthesis/2011Georgiou,Chryssis Georgiou,,,
series/synthesis/2011Georgiou,Alexander A. Shvartsman,,,
series/synthesis/2008Sa,Asla Medeiros Sá,,,0000-0002-3705-9095
series/synthesis/2008Sa,Paulo Cezar Pinto Carvalho,,,
series/synthesis/2008Sa,Luiz Velho,,,
series/synthesis/2015Larsen,Per Larsen,,,
series/synthesis/2015Larsen,Stefan Brunthaler,,,
series/synthesis/2015Larsen,Lucas Davi,,,
series/synthesis/2015Larsen,Ahmad-Reza Sadeghi,,,
series/synthesis/2015Larsen,Michael Franz,,,
series/synthesis/2015Etiene,Tiago Etiene,,,
series/synthesis/2015Etiene,Robert M. Kirby,,,
series/synthesis/2015Etiene,Cláudio T. Silva,,,
series/synthesis/2014Biasotti,Silvia Biasotti,,,
series/synthesis/2014Biasotti,Bianca Falcidieno,,,
series/synthesis/2014Biasotti,Daniela Giorgi,,,0000-0002-6752-6918
series/synthesis/2014Biasotti,Michela Spagnuolo,,,
series/synthesis/2014Elgammal,Ahmed M. Elgammal,,,
series/synthesis/2015Schubert2,Thomas F. Schubert Jr.,,,
series/synthesis/2015Schubert2,Ernest M. Kim,,,
series/synthesis/2013Gachovska,Tanya K. Gachovska,,,
series/synthesis/2013Gachovska,Jerry L. Hudgins,,,
series/synthesis/2013Gachovska,Enrico Santi,,,
series/synthesis/2013Gachovska,Angus T. Bryant,,,
series/synthesis/2013Gachovska,Patrick R. Palmer,,,
series/synthesis/2009Pawate,B. I. Pawate,,,
series/synthesis/2011Borbye,Lisbeth Borbye,,,
series/synthesis/2014Hlava2,Marjorie M. K. Hlava,,,
series/synthesis/2011Lorenzini,Giulio Lorenzini,,,
series/synthesis/2011Lorenzini,Simone Moretti,,,
series/synthesis/2011Lorenzini,Alessandra Conti,,,
series/synthesis/2011Barrett1,Steven F. Barrett,,,
series/synthesis/2011Barrett1,Daniel J. Pack,,,
series/synthesis/2012Kim,Hyesoon Kim,,,
series/synthesis/2012Kim,Richard W. Vuduc,,,0000-0003-2178-138X
series/synthesis/2012Kim,Sara S. Baghsorkhi,,,
series/synthesis/2012Kim,JeeWhan Choi,,,
series/synthesis/2012Kim,Wen-mei W. Hwu,,,
series/synthesis/2011Benesty,Jacob Benesty,,,0000-0002-0036-5865
series/synthesis/2011Benesty,Jingdong Chen,,,
series/synthesis/2011Benesty,Yiteng Huang,,,
series/synthesis/2006MacKenzie,Allen B. MacKenzie,,,
series/synthesis/2006MacKenzie,Luiz A. DaSilva,,,
series/synthesis/2008Siewiorek,Daniel P. Siewiorek,,,0000-0001-6644-3929
series/synthesis/2008Siewiorek,Asim Smailagic,,,
series/synthesis/2008Siewiorek,Thad Starner,,,
series/synthesis/2010Seni,Giovanni Seni,,,
series/synthesis/2010Seni,John F. Elder IV,,,
series/synthesis/2013Dolan,Charles W. Dolan,,,
series/synthesis/2010EnderleZ,John D. Enderle,,,
series/synthesis/2010EnderleZ,Wei Zhou,,,
