CDROM_KEY,CDROM_NAME
conf/dl/IdeK96,DL1996/P183.pdf
conf/dl/Lynn96,DL1996/P169.pdf
conf/dl/HouseL96,DL1996/P169.pdf
conf/dl/YappYZ97,DL1997/P185.pdf
conf/dl/Quintana97,DL1997/P013.pdf
conf/dl/MoenP96,DL1996/P176.pdf
conf/dl/YangCH99,DL/1999/P258.pdf
conf/dl/RauberM99,DL/1999/P240.pdf
conf/dl/Theng99,DL/1999/P250.pdf
conf/dl/WitbrockH97,DL1997/P030.pdf
conf/dl/LimTLN98,DL1998/P297.pdf
conf/dl/HauptmannL98,DL1998/P287.pdf
conf/dl/RutledgeOHB98,DL1998/P191.pdf
conf/dl/Price98,DL1998/P172.pdf
conf/dl/RauberRP97,DL1997/P123.pdf
conf/dl/ChenMW98,DL1998/P279.pdf
conf/dl/SakaguchiMFST96,DL1996/P063.pdf
conf/dl/DushayFL99,DL/1999/P171.pdf
conf/dl/ThompsonSV97,DL1997/P037.pdf
conf/dl/KelloggS96,DL1996/P144.pdf
conf/dl/Kranch98,DL1998/P295.pdf
conf/dl/Leiner99a,DL/1999/P266.pdf
conf/dl/ChangG98,DL1998/P049.pdf
conf/dl/WeinsteinA97,DL1997/P083.pdf
conf/dl/Thompson96,DL1996/P173.pdf
conf/dl/BuschBDS97,DL1997/P268.pdf
conf/dl/MeyerCN97,DL1997/P256.pdf
conf/dl/GayM96,DL1996/P176.pdf
conf/dl/ManmathaHRC96,DL1996/P151.pdf
conf/dl/RossKBH96,DL1996/P176.pdf
conf/dl/SchilitPG98,DL1998/P217.pdf
conf/dl/SiL97,DL1997/P256.pdf
conf/dl/SlaughterOWHW98,DL1998/P305.pdf
conf/dl/KovacsMP99,DL/1999/P230.pdf
conf/dl/AlspectorKK98,DL1998/P011.pdf
conf/dl/ArdoK99,DL/1999/P210.pdf
conf/dl/BainbridgeNWSM99,DL/1999/P161.pdf
conf/dl/OrendorfK96,DL1996/P083.pdf
conf/dl/CousinsPWBP97,DL1997/P142.pdf
conf/dl/SpertusS99,DL/1999/P248.pdf
conf/dl/JansenSS98,DL1998/P289.pdf
conf/dl/Davis96,DL1996/P176.pdf
conf/dl/Nevill-ManningWP97,DL1997/P230.pdf
conf/dl/PuvvadaC96,DL1996/P176.pdf
conf/dl/PyreddyC97,DL1997/P193.pdf
conf/dl/MelucciO99,DL/1999/P152.pdf
conf/dl/Jones98,DL1998/P291.pdf
conf/dl/ShinJJ98,DL1998/P235.pdf
conf/dl/MorishimaK99,DL/1999/P235.pdf
conf/dl/Marshall97,DL1997/P131.pdf
conf/dl/BrewerDHK96,DL1996/P029.pdf
conf/dl/Bishop98,DL1998/P029.pdf
conf/dl/HouseLBB96,DL1996/P183.pdf
conf/dl/SchatzJCC96,DL1996/P126.pdf
conf/dl/Borgman96,DL1996/P169.pdf
conf/dl/Jansen97,DL1997/P256.pdf
conf/dl/Crestani99,DL/1999/P059.pdf
conf/dl/TakahashiKHSKRMGRL98,DL1998/P244.pdf
conf/dl/ChenEGGSY99,DL/1999/P028.pdf
conf/dl/DolinAA99,DL/1999/P049.pdf
conf/dl/ShivakumarG96,DL1996/P160.pdf
conf/dl/DingMS99,DL/1999/P085.pdf
conf/dl/Crane96,DL1996/P003.pdf
conf/dl/BlakeS99,DL/1999/P217.pdf
conf/dl/LawrenceBG99,DL/1999/P232.pdf
conf/dl/NorthSP96,DL1996/P074.pdf
conf/dl/Giordano96,DL1996/P176.pdf
conf/dl/HitchcockCHHH97,DL1997/P115.pdf
conf/dl/Reyes96,DL1996/P176.pdf
conf/dl/GloverB98,DL1998/P285.pdf
conf/dl/Arnold-MooreAS97,DL1997/P175.pdf
conf/dl/Levy97,DL1997/P202.pdf
conf/dl/HandRP99,DL/1999/P227.pdf
conf/dl/HartleyC99,DL/1999/P228.pdf
conf/dl/MarshallPGS99,DL/1999/P077.pdf
conf/dl/Smith96,DL1996/P169.pdf
conf/dl/GilesBL98,DL1998/P089.pdf
conf/dl/BrowneDHMW98,DL1998/P040.pdf
conf/dl/JonesCM98,DL1998/P293.pdf
conf/dl/KerrD97,DL1997/P256.pdf
conf/dl/SumnerYD98,DL1998/P307.pdf
conf/dl/BaldonadoKPCGW98,DL1998/P019.pdf
conf/dl/CooperB97,DL1997/P237.pdf
conf/dl/AbdullaHF97,DL1997/P256.pdf
conf/dl/QuirogaM99,DL/1999/P238.pdf
conf/dl/McGrathFPG99,DL/1999/P188.pdf
conf/dl/DunnM99,DL/1999/P012.pdf
conf/dl/Busch97,DL1997/P271.pdf
conf/dl/LeazerS96,DL1996/P036.pdf
conf/dl/Levy98,DL1998/P152.pdf
conf/dl/ThompsonBM97,DL1997/P256.pdf
conf/dl/RobertsonJR97,DL1997/P152.pdf
conf/dl/BaruR98,DL1998/P275.pdf
conf/dl/RoussinovR98,DL1998/P303.pdf
conf/dl/ChenSRC97,DL1997/P256.pdf
conf/dl/Trant96,DL1996/P176.pdf
conf/dl/HuJ99,DL/1999/P067.pdf
conf/dl/CubaudTT98,DL1998/P281.pdf
conf/dl/WolfeWC99,DL/1999/P256.pdf
conf/dl/JonesP99,DL/1999/P114.pdf
conf/dl/WorringS98,DL1998/P313.pdf
conf/dl/BollackerLG99,DL/1999/P105.pdf
conf/dl/XuCLN98,DL1998/P264.pdf
conf/dl/ZhuRCHNS99,DL/1999/P260.pdf
conf/dl/ChangG97,DL1997/P103.pdf
conf/dl/StrzalkowskiCM96,DL1996/P117.pdf
conf/dl/WittenPFGN99,DL/1999/P254.pdf
conf/dl/KimSC96,DL1996/P176.pdf
conf/dl/KozuchWWM97,DL1997/P256.pdf
conf/dl/BaruCGLMPV99,DL/1999/P214.pdf
conf/dl/SanchezFS99,DL/1999/P244.pdf
conf/dl/BuchananMT99,DL/1999/P219.pdf
conf/dl/SchneiderLFWH98,DL1998/P227.pdf
conf/dl/PediotakisH96,DL1996/P054.pdf
conf/dl/TwidaleNOS97,DL1997/P271.pdf
conf/dl/Murphy96,DL1996/P134.pdf
conf/dl/LecolinetLRRL98,DL1998/P144.pdf
conf/dl/LagozeFP98,DL1998/P134.pdf
conf/dl/TsaiM98,DL1998/P311.pdf
conf/dl/Marshall98,DL1998/P162.pdf
conf/dl/SanchezLS98,DL1998/P210.pdf
conf/dl/Song97,DL1997/P256.pdf
conf/dl/PhelpsW96,DL1996/P100.pdf
conf/dl/ChungHPS99,DL/1999/P039.pdf
conf/dl/CombsB99,DL/1999/P130.pdf
conf/dl/Agogino99,DL/1999/P205.pdf
conf/dl/LiGGP96,DL1996/P019.pdf
conf/dl/SanchezLS97,DL1997/P075.pdf
conf/dl/HaraTW99,DL/1999/P264.pdf
conf/dl/ChenSHDHSTN97,DL1997/P256.pdf
conf/dl/Bishop99,DL/1999/P094.pdf
conf/dl/Larkey99,DL/1999/P179.pdf
conf/dl/HaasG98,DL1998/P099.pdf
conf/dl/SahamiYB98,DL1998/P200.pdf
conf/dl/Scherlis96,DL1996/P169.pdf
conf/dl/Arms96,DL1996/P169.pdf
conf/dl/RoweF97,DL1997/P256.pdf
conf/dl/AkscynW99,DL/1999/P267.pdf
conf/dl/LiuYMR99,DL/1999/P233.pdf
conf/dl/WuL97,DL1997/P170.pdf
conf/dl/DempseyWG99,DL/1999/P223.pdf
conf/dl/FurnasR98,DL1998/P079.pdf
conf/dl/BayraktarZVKF98,DL1998/P277.pdf
conf/dl/ChenSN97,DL1997/P256.pdf
conf/dl/Park99,DL/1999/P195.pdf
conf/dl/FernandezDAM99,DL/1999/P225.pdf
conf/dl/KirchhoffR97,DL1997/P256.pdf
conf/dl/Ribeiro-NetoB98,DL1998/P182.pdf
conf/dl/NelsonMS97,DL1997/P256.pdf
conf/dl/PhanouriouKSMF99,DL/1999/P020.pdf
conf/dl/Brassil96,DL1996/P176.pdf
conf/dl/Fox97,DL1997/P271.pdf
conf/dl/ChristelWT97,DL1997/P021.pdf
conf/dl/ChungPS98,DL1998/P059.pdf
conf/dl/Kalyuga97,DL1997/P256.pdf
conf/dl/Weinstein98,DL1998/P254.pdf
conf/dl/KetchpelGP97,DL1997/P065.pdf
conf/ssdbm/Bragg81,SSDBM81/P147.pdf
conf/ssdbm/Stein86,SSDBM86/P098.pdf
conf/ssdbm/KornJJ99,DiSC2_1/out/papers/ssdbm/00460244.pdf
conf/ssdbm/ChenMM88,SSDBM88/P356.pdf
conf/ssdbm/ChangC88,SSDBM88/P133.pdf
conf/ssdbm/Mannila96,SSDBM96/P002.pdf
conf/ssdbm/PfaltzHF98,SSDBM98/P004.pdf
conf/ssdbm/Dodge92,SSDBM92/P094.pdf
conf/ssdbm/SuNB83,SSDBM83/P251.pdf
conf/ssdbm/Parkhurst81,SSDBM81/P019.pdf
conf/ssdbm/RafanelliS90,SSDBM90/P014.pdf
conf/ssdbm/ChenKMS97,SSDBM97/P114.pdf
conf/ssdbm/BrethertonS94,SSDBM94/P166.pdf
conf/ssdbm/CotofreiL96,SSDBM96/P032.pdf
conf/ssdbm/RhindOG88,SSDBM88/P427.pdf
conf/ssdbm/BrethertonH97,SSDBM97/P166.pdf
conf/ssdbm/KuoWCCSS97,SSDBM97/P079.pdf
conf/ssdbm/GhormleyS90,SSDBM90/P227.pdf
conf/ssdbm/CushingMRDF92,SSDBM92/P058.pdf
conf/ssdbm/IoannidisLARTYAN97,SSDBM97/P121.pdf
conf/ssdbm/Page96,SSDBM96/P044.pdf
conf/ssdbm/MalvestutoM98,SSDBM98/P134.pdf
conf/ssdbm/GebhardtJJQS98,SSDBM98/P229.pdf
conf/ssdbm/GillmanAL96,SSDBM96/P150.pdf
conf/ssdbm/HinkeRKGR97,SSDBM97/P096.pdf
conf/ssdbm/ChinK81,SSDBM81/P239.pdf
conf/ssdbm/ScuseA83,SSDBM83/P133.pdf
conf/ssdbm/HinterbergerMG94,SSDBM94/P228.pdf
conf/ssdbm/PedersenJ98,SSDBM98/P043.pdf
conf/ssdbm/AndersonSRT83,SSDBM83/P104.pdf
conf/ssdbm/Stephenson88,SSDBM88/P327.pdf
conf/ssdbm/YazdaniO96,SSDBM96/P053.pdf
conf/ssdbm/CowleyNC86,SSDBM86/P072.pdf
conf/ssdbm/Fayyad97,SSDBM97/P002.pdf
conf/ssdbm/SonE96,SSDBM96/P252.pdf
conf/ssdbm/Nordback83,SSDBM83/P170.pdf
conf/ssdbm/BatesBD81,SSDBM81/P233.pdf
conf/ssdbm/SorensenA99,DiSC2_1/out/papers/ssdbm/00460282.pdf
conf/ssdbm/StevensPBNGBB99,DiSC2_1/out/papers/ssdbm/00460280.pdf
conf/ssdbm/Battista88,SSDBM88/P141.pdf
conf/ssdbm/KlensinR88,SSDBM88/P019.pdf
conf/ssdbm/OlkenR90,SSDBM90/P092.pdf
conf/ssdbm/MielkeSAZ99,DiSC2_1/out/papers/ssdbm/00460276.pdf
conf/ssdbm/AhnJKLK90,SSDBM90/P112.pdf
conf/ssdbm/IkedaK81,SSDBM81/P025.pdf
conf/ssdbm/HuangSH92,SSDBM92/P001.pdf
conf/ssdbm/LiWKY98,SSDBM98/P170.pdf
conf/ssdbm/Swartwout83,SSDBM83/P220.pdf
conf/ssdbm/SvenssonPSC88,SSDBM88/P388.pdf
conf/ssdbm/Podehl83,SSDBM83/P144.pdf
conf/ssdbm/Ioannidis99,DiSC2_1/out/papers/ssdbm/00460180.pdf
conf/ssdbm/Merrill81,SSDBM81/P227.pdf
conf/ssdbm/ShibanoS83,SSDBM83/P325.pdf
conf/ssdbm/RafanelliF92,SSDBM92/P018.pdf
conf/ssdbm/McLeishCL90,SSDBM90/P236.pdf
conf/ssdbm/ResnickWR98,SSDBM98/P180.pdf
conf/ssdbm/WeissWB81,SSDBM81/P111.pdf
conf/ssdbm/FlournoyH81,SSDBM81/P351.pdf
conf/ssdbm/DeogunR81,SSDBM81/P285.pdf
conf/ssdbm/Westlake88,SSDBM88/P420.pdf
conf/ssdbm/OzsoyogluHO90,SSDBM90/P183.pdf
conf/ssdbm/MontgomeryGBSK81,SSDBM81/P335.pdf
conf/ssdbm/Denning83,SSDBM83/P368.pdf
conf/ssdbm/EmmittW94,SSDBM94/P280.pdf
conf/ssdbm/Muller83,SSDBM83/P414.pdf
conf/ssdbm/OlkenRSW86,SSDBM86/P001.pdf
conf/ssdbm/HollabaughR81,SSDBM81/P078.pdf
conf/ssdbm/Riano86,SSDBM86/P159.pdf
conf/ssdbm/TanselA86,SSDBM86/P116.pdf
conf/ssdbm/Aoki99,DiSC2_1/out/papers/ssdbm/00460122.pdf
conf/ssdbm/Malmborg86,SSDBM86/P152.pdf
conf/ssdbm/SilvaC99,DiSC2_1/out/papers/ssdbm/00460184.pdf
conf/ssdbm/EmburyJSGWRBB99,DiSC2_1/out/papers/ssdbm/00460204.pdf
conf/ssdbm/Eichberg86,SSDBM86/P309.pdf
conf/ssdbm/LiW96,SSDBM96/P118.pdf
conf/ssdbm/ZeebergWGOKM98,SSDBM98/P238.pdf
conf/ssdbm/SrivastavaR88,SSDBM88/P226.pdf
conf/ssdbm/GeyMMH83,SSDBM83/P296.pdf
conf/ssdbm/CheCAE99,DiSC2_1/out/papers/ssdbm/00460281.pdf
conf/ssdbm/RodenBF99,DiSC2_1/out/papers/ssdbm/00460283.pdf
conf/ssdbm/KarasaloS86,SSDBM86/P224.pdf
conf/ssdbm/YuZZB99,DiSC2_1/out/papers/ssdbm/00460277.pdf
conf/ssdbm/Meierhoefer83,SSDBM83/P039.pdf
conf/ssdbm/WongsarojeV92,SSDBM92/P178.pdf
conf/ssdbm/ChanM86,SSDBM86/P107.pdf
conf/ssdbm/Klug81,SSDBM81/P190.pdf
conf/ssdbm/MaierH94,SSDBM94/P176.pdf
conf/ssdbm/ChiMSSTMM97,SSDBM97/P116.pdf
conf/ssdbm/Batory83,SSDBM83/P306.pdf
conf/ssdbm/HuangJR97,SSDBM97/P030.pdf
conf/ssdbm/Sande83,SSDBM83/P346.pdf
conf/ssdbm/HeilerB83,SSDBM83/P073.pdf
conf/ssdbm/Hawthorn81,SSDBM81/P231.pdf
conf/ssdbm/JomierKR86,SSDBM86/P211.pdf
conf/ssdbm/GiuffridaCC98,SSDBM98/P206.pdf
conf/ssdbm/AilamakiIL98,SSDBM98/P190.pdf
conf/ssdbm/PfaltzF90,SSDBM90/P080.pdf
conf/ssdbm/BrankovicNM97,SSDBM97/P144.pdf
conf/ssdbm/Malvestuto86,SSDBM86/P066.pdf
conf/ssdbm/QiuHWG92,SSDBM92/P274.pdf
conf/ssdbm/BarcaroliBFL88,SSDBM88/P093.pdf
conf/ssdbm/SorceR98,SSDBM98/P226.pdf
conf/ssdbm/HsuK97,SSDBM97/P155.pdf
conf/ssdbm/Bell83,SSDBM83/P196.pdf
conf/ssdbm/WeeksWS81,SSDBM81/P301.pdf
conf/ssdbm/KempDG96,SSDBM96/P176.pdf
conf/ssdbm/KaestleSD99,DiSC2_1/out/papers/ssdbm/00460168.pdf
conf/ssdbm/Elliman83,SSDBM83/P002.pdf
conf/ssdbm/Bonin98,SSDBM98/P254.pdf
conf/ssdbm/DreyerDS94,SSDBM94/P186.pdf
conf/ssdbm/RamakrishnanDRBK98,SSDBM98/P084.pdf
conf/ssdbm/Hou99,DiSC2_1/out/papers/ssdbm/00460014.pdf
conf/ssdbm/HudecP86,SSDBM86/P312.pdf
conf/ssdbm/SatoNFH86,SSDBM86/P165.pdf
conf/ssdbm/KuoWCC98,SSDBM98/P012.pdf
conf/ssdbm/Harllee83,SSDBM83/P154.pdf
conf/ssdbm/LenzS97,SSDBM97/P132.pdf
conf/ssdbm/ChaudhuryMR94,SSDBM94/P032.pdf
conf/ssdbm/Lenz94,SSDBM94/P160.pdf
conf/ssdbm/Chatziantoniou99,DiSC2_1/out/papers/ssdbm/00460034.pdf
conf/ssdbm/HinterbergerB98,SSDBM98/P098.pdf
conf/ssdbm/Haas99,DiSC2_1/out/papers/ssdbm/00460004.pdf
conf/ssdbm/Schmitz81,SSDBM81/P363.pdf
conf/ssdbm/GoldmanPC97,SSDBM97/P012.pdf
conf/ssdbm/DAtriR88,SSDBM88/P246.pdf
conf/ssdbm/ShoshaniBNRS99,DiSC2_1/out/papers/ssdbm/00460214.pdf
conf/ssdbm/McCarthyH81,SSDBM81/P105.pdf
conf/ssdbm/BishopF83,SSDBM83/P230.pdf
conf/ssdbm/NilandCPO98,SSDBM98/P233.pdf
conf/ssdbm/Pfaltz92,SSDBM92/P132.pdf
conf/ssdbm/LingeABKKO94,SSDBM94/P291.pdf
conf/ssdbm/Stonebraker94,SSDBM94/P108.pdf
conf/ssdbm/Vassiliadis98,SSDBM98/P053.pdf
conf/ssdbm/GellerE97,SSDBM97/P092.pdf
conf/ssdbm/DenningNSS83,SSDBM83/P046.pdf
conf/ssdbm/Chen99,DiSC2_1/out/papers/ssdbm/00460285.pdf
conf/ssdbm/Farris94,SSDBM94/P149.pdf
conf/ssdbm/Hinterberger86,SSDBM86/P085.pdf
conf/ssdbm/StaffordAKK81,SSDBM81/P353.pdf
conf/ssdbm/Wittkowski88,SSDBM88/P062.pdf
conf/ssdbm/RafanelliR83,SSDBM83/P264.pdf
conf/ssdbm/KingJW94,SSDBM94/P287.pdf
conf/ssdbm/RiecheD94,SSDBM94/P118.pdf
conf/ssdbm/Read86,SSDBM86/P031.pdf
conf/ssdbm/CatarciS90,SSDBM90/P148.pdf
conf/ssdbm/EhlmannRD92,SSDBM92/P099.pdf
conf/ssdbm/LongB83,SSDBM83/P019.pdf
conf/ssdbm/BarclayK92,SSDBM92/P077.pdf
conf/ssdbm/FournierHO86,SSDBM86/P245.pdf
conf/ssdbm/PfoserJ99,DiSC2_1/out/papers/ssdbm/00460232.pdf
conf/ssdbm/Ghosh88,SSDBM88/P338.pdf
conf/ssdbm/Schiff83,SSDBM83/P095.pdf
conf/ssdbm/KarpovichFG94,SSDBM94/P240.pdf
conf/ssdbm/WeissW83,SSDBM83/P119.pdf
conf/ssdbm/LauriniM88,SSDBM88/P291.pdf
conf/ssdbm/YangWKWE99,DiSC2_1/out/papers/ssdbm/00460284.pdf
conf/ssdbm/LuchianS92,SSDBM92/P160.pdf
conf/ssdbm/SuM81,SSDBM81/P228.pdf
conf/ssdbm/BassiouniRM88,SSDBM88/P120.pdf
conf/ssdbm/LeeBKOO96,SSDBM96/P086.pdf
conf/ssdbm/CheCA99,DiSC2_1/out/papers/ssdbm/00460158.pdf
conf/ssdbm/MaierC83,SSDBM83/P287.pdf
conf/ssdbm/McLeishCL88,SSDBM88/P177.pdf
conf/ssdbm/Elliman86,SSDBM86/P173.pdf
conf/ssdbm/WartelleKJK83,SSDBM83/P124.pdf
conf/ssdbm/LiefkeD99,DiSC2_1/out/papers/ssdbm/00460044.pdf
conf/ssdbm/ShekKD99,DiSC2_1/out/papers/ssdbm/00460279.pdf
conf/ssdbm/DeanS96,SSDBM96/P156.pdf
conf/ssdbm/Whistler86,SSDBM86/P197.pdf
conf/ssdbm/GambosiNT88,SSDBM88/P278.pdf
conf/ssdbm/LeeRT94,SSDBM94/P128.pdf
conf/ssdbm/KafatosWLYZ98,SSDBM98/P210.pdf
conf/ssdbm/FredrikssonRS99,DiSC2_1/out/papers/ssdbm/00460148.pdf
conf/ssdbm/GoyertD81,SSDBM81/P355.pdf
conf/ssdbm/Goldmann86,SSDBM86/P264.pdf
conf/ssdbm/SeamonsCWCKS96,SSDBM96/P098.pdf
conf/ssdbm/Malmborg92,SSDBM92/P259.pdf
conf/ssdbm/ManessD83,SSDBM83/P245.pdf
conf/ssdbm/Karge98,SSDBM98/P216.pdf
conf/ssdbm/Gey81,SSDBM81/P003.pdf
conf/ssdbm/SchnitzerL99,DiSC2_1/out/papers/ssdbm/00460068.pdf
conf/ssdbm/NittelMM97,SSDBM97/P252.pdf
conf/ssdbm/WashburnDW96,SSDBM96/P186.pdf
conf/ssdbm/Hebrail86,SSDBM86/P143.pdf
conf/ssdbm/McLeish83,SSDBM83/P355.pdf
conf/ssdbm/LaneP98,SSDBM98/P244.pdf
conf/ssdbm/Falkenroth96,SSDBM96/P242.pdf
conf/ssdbm/Olken83,SSDBM83/P212.pdf
conf/ssdbm/AnderssonS88,SSDBM88/P072.pdf
conf/ssdbm/GilgenS92,SSDBM92/P307.pdf
conf/ssdbm/JohanssonS81,SSDBM81/P039.pdf
conf/ssdbm/Michalewicz83,SSDBM83/P391.pdf
conf/ssdbm/OberweisS94,SSDBM94/P022.pdf
conf/ssdbm/SchmidtH94,SSDBM94/P042.pdf
conf/ssdbm/DobinsonR97,SSDBM97/P119.pdf
conf/ssdbm/MalvestutoZ88,SSDBM88/P157.pdf
conf/ssdbm/KampSW97,SSDBM97/P100.pdf
conf/ssdbm/Levioff83,SSDBM83/P172.pdf
conf/ssdbm/X88,SSDBM88/P373.pdf
conf/ssdbm/Brunt94,SSDBM94/P272.pdf
conf/ssdbm/GrossmanQVXDLMQMLMPBCLLNSS94,SSDBM94/P283.pdf
conf/ssdbm/DintelmanM86,SSDBM86/P203.pdf
conf/ssdbm/CushingMRAFD94,SSDBM94/P196.pdf
conf/ssdbm/DreyerSDB96,
conf/ssdbm/Poot83,SSDBM83/P148.pdf
conf/ssdbm/BurnettT81,SSDBM81/P088.pdf
conf/ssdbm/KapetaniosN97,SSDBM97/P024.pdf
conf/ssdbm/Bassiouni86,SSDBM86/P061.pdf
conf/ssdbm/BeckerC86,SSDBM86/P078.pdf
conf/ssdbm/Meier97,SSDBM97/P039.pdf
conf/ssdbm/Sparr81,SSDBM81/P059.pdf
conf/ssdbm/Cubitt83,SSDBM83/P167.pdf
conf/ssdbm/HazbounB81,SSDBM81/P294.pdf
conf/ssdbm/BezenchekRT96,SSDBM96/P022.pdf
conf/ssdbm/Mergenthaler86,SSDBM86/P271.pdf
conf/ssdbm/Nilsson83,SSDBM83/P173.pdf
conf/ssdbm/Code81,SSDBM81/P347.pdf
conf/ssdbm/Lassila90,SSDBM90/P219.pdf
conf/ssdbm/SeamonsW94,SSDBM94/P218.pdf
conf/ssdbm/MilaskGHKM97,SSDBM97/P108.pdf
conf/ssdbm/Harllee86,SSDBM86/P081.pdf
conf/ssdbm/DixieW83,SSDBM83/P331.pdf
conf/ssdbm/MalmborgS94,SSDBM94/P080.pdf
conf/ssdbm/Merrit81,SSDBM81/P380.pdf
conf/ssdbm/Fry81,SSDBM81/P151.pdf
conf/ssdbm/SmithK92,SSDBM92/P110.pdf
conf/ssdbm/ChinP86,SSDBM86/P294.pdf
conf/ssdbm/KentS97,SSDBM97/P174.pdf
conf/ssdbm/Childs83,SSDBM83/P157.pdf
conf/ssdbm/KimU99,DiSC2_1/out/papers/ssdbm/00460112.pdf
conf/ssdbm/Rafanelli88,SSDBM88/P001.pdf
conf/ssdbm/Nink97,SSDBM97/P196.pdf
conf/ssdbm/KafatosLYHKWWWZ97,SSDBM97/P264.pdf
conf/ssdbm/FarsiT83,SSDBM83/P064.pdf
conf/ssdbm/Buhler81,SSDBM81/P153.pdf
conf/ssdbm/Ghosh86,SSDBM86/P286.pdf
conf/ssdbm/Malvestuto94,SSDBM94/P064.pdf
conf/ssdbm/Johnson81,SSDBM81/P176.pdf
conf/ssdbm/NgR94,SSDBM94/P097.pdf
conf/ssdbm/KeoghP99,DiSC2_1/out/papers/ssdbm/00460056.pdf
conf/ssdbm/HazbounR83,SSDBM83/P054.pdf
conf/ssdbm/Carter86,SSDBM86/P306.pdf
conf/ssdbm/Kim90,SSDBM90/P001.pdf
conf/ssdbm/ThomasH83,SSDBM83/P082.pdf
conf/ssdbm/SatoH81,SSDBM81/P206.pdf
conf/ssdbm/Lundy83,SSDBM83/P152.pdf
conf/ssdbm/Oeschger92,SSDBM92/P144.pdf
conf/ssdbm/ScheuermannK86,SSDBM86/P036.pdf
conf/ssdbm/ChanEGHKMMOSW83,SSDBM83/P273.pdf
conf/ssdbm/Wolfe83,SSDBM83/P111.pdf
conf/ssdbm/ShoshaniHJM96,SSDBM96/P234.pdf
conf/ssdbm/CohenH81,SSDBM81/P132.pdf
conf/ssdbm/KerschbergGMY96,SSDBM96/P226.pdf
conf/ssdbm/Tsafou86,SSDBM86/P219.pdf
conf/ssdbm/Fox83,SSDBM83/P089.pdf
conf/ssdbm/Long86,SSDBM86/P317.pdf
conf/ssdbm/Westlake97,SSDBM97/P186.pdf
conf/ssdbm/Meo-EvoliRS92,SSDBM92/P239.pdf
conf/ssdbm/MichalewiczLC90,SSDBM90/P065.pdf
conf/ssdbm/GoilC99,DiSC2_1/out/papers/ssdbm/00460102.pdf
conf/ssdbm/Muller86,SSDBM86/P194.pdf
conf/ssdbm/RyanR81,SSDBM81/P143.pdf
conf/ssdbm/Chambers92,SSDBM92/P195.pdf
conf/ssdbm/Sato88,SSDBM88/P207.pdf
conf/ssdbm/Goldman83,SSDBM83/P032.pdf
conf/ssdbm/ButlerI90,SSDBM90/P050.pdf
conf/ssdbm/WeissS81,SSDBM81/P390.pdf
conf/ssdbm/Hammond81,SSDBM81/P123.pdf
conf/ssdbm/ChatterjeeS92,SSDBM92/P145.pdf
conf/ssdbm/OzsoyogluO83,SSDBM83/P009.pdf
conf/ssdbm/TheodoridisSPM98,SSDBM98/P123.pdf
conf/ssdbm/Malmborg88,SSDBM88/P314.pdf
conf/ssdbm/BrownNS83,SSDBM83/P188.pdf
conf/ssdbm/Stephenson86,SSDBM86/P277.pdf
conf/ssdbm/ChenKMS97a,SSDBM97/P237.pdf
conf/ssdbm/FariaMN98,SSDBM98/P202.pdf
conf/ssdbm/ReadH92,SSDBM92/P123.pdf
conf/ssdbm/RotemZ96,SSDBM96/P108.pdf
conf/ssdbm/ShimSV99,DiSC2_1/out/papers/ssdbm/00460254.pdf
conf/ssdbm/LehnerAW98,SSDBM98/P063.pdf
conf/ssdbm/McLeish86,SSDBM86/P303.pdf
conf/ssdbm/GunadhiS90,SSDBM90/P131.pdf
conf/ssdbm/GiacomoN96,SSDBM96/P168.pdf
conf/ssdbm/BernardoNRS98,SSDBM98/P022.pdf
conf/ssdbm/Olken86,SSDBM86/P044.pdf
conf/ssdbm/SutherlandEJGWRBB99,DiSC2_1/out/papers/ssdbm/00460278.pdf
conf/ssdbm/PaccoS86,SSDBM86/P025.pdf
conf/ssdbm/Thomas81,SSDBM81/P157.pdf
conf/ssdbm/Bass81,SSDBM81/P296.pdf
conf/ssdbm/ThomasBBPSW94,SSDBM94/P002.pdf
conf/ssdbm/WestlakeK90,SSDBM90/P200.pdf
conf/ssdbm/Diehl92,SSDBM92/P029.pdf
conf/ssdbm/AnjurIL96,SSDBM96/P076.pdf
conf/ssdbm/BassiouniH83,SSDBM83/P338.pdf
conf/ssdbm/BalonevBCP98,SSDBM98/P260.pdf
conf/ssdbm/GloverR81,SSDBM81/P349.pdf
conf/ssdbm/WidmannB98,SSDBM98/P155.pdf
conf/ssdbm/Pillay99,DiSC2_1/out/papers/ssdbm/00460136.pdf
conf/ssdbm/Lewis96,SSDBM96/P162.pdf
conf/ssdbm/MichalewiczC88,SSDBM88/P193.pdf
conf/ssdbm/WolfsonXCJ98,SSDBM98/P111.pdf
conf/ssdbm/ManessD81,SSDBM81/P041.pdf
conf/ssdbm/CushingLPSK97,SSDBM97/P223.pdf
conf/ssdbm/KwanR92,SSDBM92/P221.pdf
conf/ssdbm/BurnettCT83,SSDBM83/P022.pdf
conf/ssdbm/FortunatoRRS86,SSDBM86/P122.pdf
conf/ssdbm/Greer83,SSDBM83/P360.pdf
conf/ssdbm/StiberJS97,SSDBM97/P212.pdf
conf/ssdbm/HowellsFG86,SSDBM86/P179.pdf
conf/ssdbm/PoosalaG99,DiSC2_1/out/papers/ssdbm/00460024.pdf
conf/ssdbm/BarsottiniF83,SSDBM83/P178.pdf
conf/ssdbm/KouloumdjianLL86,SSDBM86/P184.pdf
