EDITOR_KEY,EDITOR_NAME,EDITOR_AUX,EDITOR_ORCID
series/lncs/4868,Christian Peter,,
series/lncs/4868,Russell Beale,,
series/lncs/8611,Ivan Ganchev,,
series/lncs/8611,Marília Curado,,
series/lncs/8611,Andreas Kassler,,
series/lncs/8661,Sören Auer,,0000-0002-0698-2864
series/lncs/8661,Volha Bryl,,
series/lncs/8661,Sebastian Tramp,,
series/lncs/7754,Ernst Biersack,,
series/lncs/7754,Christian Callegari,,0000-0001-7323-8069
series/lncs/7754,Maja Matijasevic,,
series/lncs/8750,Tibor Bosse,,
series/lncs/8750,Joost Broekens,,
series/lncs/8750,João Dias,,
series/lncs/8750,Janneke M. van der Zwaan,,0000-0002-8329-7000
series/lncs/10101,Christian Bessiere,,
series/lncs/10101,Luc De Raedt,,
series/lncs/10101,Lars Kotthoff,,
series/lncs/10101,Siegfried Nijssen,,
series/lncs/10101,Barry O'Sullivan,,
series/lncs/10101,Dino Pedreschi,,
series/lncs/4891,Tharam S. Dillon,,
series/lncs/4891,Elizabeth Chang,,
series/lncs/4891,Robert Meersman,,
series/lncs/4891,Katia P. Sycara,,
series/lncs/5509,Michael Kipp,,
series/lncs/5509,Jean-Claude Martin,,
series/lncs/5509,Patrizia Paggio,,
series/lncs/5509,Dirk Heylen,,
series/lncs/8700,Andreas Holzinger,,0000-0002-6786-5194
series/lncs/8700,Carsten Röcker,,
series/lncs/8700,Martina Ziefle,,
series/lncs/5500,François Bry,,0000-0002-0532-6005
series/lncs/5500,Jan Maluszynski,,
series/lncs/5380,Martin Wirsing,,
series/lncs/5380,Jean-Pierre Banâtre,,
series/lncs/5380,Matthias M. Hölzl,,
series/lncs/5380,Axel Rauschmayer,,
series/lncs/6207,Anton Benz,,
series/lncs/6207,Christian Ebert,,
series/lncs/6207,Gerhard Jäger,,
series/lncs/6207,Robert van Rooij,,
series/lncs/7407,Robert Trappl,,
series/lncs/7768,Emmanuel Bertin,,
series/lncs/7768,Noël Crespi,,
series/lncs/7768,Thomas Magedanz,,
series/lncs/5830,Tsvi Kuflik,,
series/lncs/5830,Shlomo Berkovsky,,
series/lncs/5830,Francesca Carmagnola,,
series/lncs/5830,Dominik Heckmann,,
series/lncs/5830,Antonio Krüger,,
series/lncs/4970,Manfred Nagl,,
series/lncs/4970,Wolfgang Marquardt,,0000-0002-4455-8378
series/lncs/9500,Dmitry Mouromtsev,,
series/lncs/9500,Mathieu d'Aquin,,
series/lncs/9220,Lasse Kliemann,,
series/lncs/9220,Peter Sanders 0001,,
series/lncs/8900,Achim D. Brucker,,0000-0002-6355-1200
series/lncs/8900,Fabiano Dalpiaz,,
series/lncs/8900,Paolo Giorgini,,
series/lncs/8900,Per Håkon Meland,,
series/lncs/8900,Erkuden Rios,,
series/lncs/5388,Tom Schrijvers,,
series/lncs/5388,Thom W. Frühwirth,,
series/lncs/7249,Luc Steels,,
series/lncs/5454,Michael J. Butler,,
series/lncs/5454,Cliff B. Jones,,0000-0002-0038-6623
series/lncs/5454,Alexander Romanovsky,,
series/lncs/5454,Elena Troubitsyna,,
series/anis/2010-12,Nasrullah Memon,,
series/anis/2010-12,Jennifer Jie Xu,,
series/anis/2010-12,David L. Hicks,,
series/anis/2010-12,Hsinchun Chen,,
series/anis/2009-4,William R. King,,
series/anis/2011-13,Frada Burstein,,
series/anis/2011-13,Patrick Brézillon,,
series/anis/2011-13,Arkady B. Zaslavsky,,
series/anis/2010-7,Athina Lazakidou,,
series/anis/2009-5,Satish Nambisan,,
series/anis/2011-14,David Schuff,,
series/anis/2011-14,David B. Paradice,,
series/anis/2011-14,Frada Burstein,,
series/anis/2011-14,Daniel J. Power,,
series/anis/2011-14,Ramesh Sharda,,
series/anis/2007-2,Uday R. Kulkarni,,
series/anis/2007-2,Daniel J. Power,,
series/anis/2007-2,Ramesh Sharda,,
series/anis/2010-9,Christopher C. Yang,,
series/anis/2010-9,Michael Chau,,
series/anis/2010-9,Jau-Hwang Wang,,
series/anis/2010-9,Hsinchun Chen,,
series/anis/2009-3,Stanislaw Kozielski,,
series/anis/2009-3,Robert Wrembel,,
series/anis/2009-6,Vladan Devedzic,,
series/anis/2009-6,Dragan Gasevic,,
series/anis/2010-11,Huajun Chen,,
series/anis/2010-11,Yimin Wang,,
series/anis/2010-11,Kei-Hoi Cheung,,
series/anis/2010-8,Robert Stahlbock,,
series/anis/2010-8,Sven F. Crone,,0000-0003-4952-318X
series/anis/2010-8,Stefan Lessmann,,
series/anis/2007-1,Uday M. Apte,,
series/anis/2007-1,Uday S. Karmarkar,,
series/anis/2010-10,Vittorio Maniezzo,,
series/anis/2010-10,Thomas Stützle,,0000-0002-5820-0473
series/anis/2010-10,Stefan Voß,,
series/anis/2012-15,Athina Lazakidou,,
series/isrl/96,Aboul Ella Hassanien,,
series/isrl/96,Crina Grosan,,
series/isrl/96,Mohamed Fahmy Tolba,,
series/isrl/85,Dariusz Król 0001,,
series/isrl/85,Damien Fay,,
series/isrl/85,Bogdan Gabrys,,
series/isrl/53,Vijay Kumar Mago,,
series/isrl/53,Vahid Dabbaghian,,
series/isrl/36,Barbara Catania,,
series/isrl/36,Lakhmi C. Jain,,
series/isrl/48,Angel Domingo Sappa,,
series/isrl/48,Jordi Vitrià,,
series/isrl/40,Jeng-Shyang Pan,,
series/isrl/40,Hsiang-Cheh Huang,,
series/isrl/40,Lakhmi C. Jain,,
series/isrl/40,Yao Zhao,,
series/isrl/107,Kazumi Nakamatsu,,
series/isrl/107,Roumen Kountchev,,
series/isrl/104,Robert B. Fisher,,
series/isrl/104,Yun-Heh Chen-Burger,,
series/isrl/104,Daniela Giordano,,
series/isrl/104,Lynda Hardman,,
series/isrl/104,Fang-Pang Lin,,
series/isrl/74,Aboul Ella Hassanien,,
series/isrl/74,Ahmad Taher Azar,,
series/isrl/42,Andrzej Skowron,,
series/isrl/42,Zbigniew Suraj,,
series/isrl/105,Anna Esposito,,0000-0002-7268-1795
series/isrl/105,Lakhmi C. Jain,,
series/isrl/108,Roumen Kountchev,,
series/isrl/108,Kazumi Nakamatsu,,
series/isrl/52,Vahid Dabbaghian,,
series/isrl/52,Vijay Kumar Mago,,
series/isrl/54,Elpiniki I. Papageorgiou,,
series/isrl/70,Aboul Ella Hassanien,,
series/isrl/70,Tai-Hoon Kim,,
series/isrl/70,Janusz Kacprzyk,,
series/isrl/70,Ali Ismail Awad,,
series/isrl/43,Andrzej Skowron,,
series/isrl/43,Zbigniew Suraj,,
series/isrl/47,Witold Pedrycz,,
series/isrl/47,Shyi-Ming Chen,,
series/isrl/95,Liana Razmerita,,
series/isrl/95,Gloria E. Phillips-Wren,,
series/isrl/95,Lakhmi C. Jain,,
series/isrl/37,Chengjun Liu,,
series/isrl/37,Vijay Kumar Mago,,
series/isrl/55,Manuel Mora,,
series/isrl/55,Jorge Marx Gómez,,
series/isrl/55,Leonardo Garrido,,
series/isrl/55,Francisco Cervantes-Pérez,,
series/isrl/49,Monica Bianchini,,
series/isrl/49,Marco Maggini,,
series/isrl/49,Lakhmi C. Jain,,
series/isrl/44,Andreas Tolk,,
series/isrl/110,Seiki Akama,,
series/isrl/90,Tokuro Matsuo,,
series/isrl/90,Kiyota Hashimoto,,
series/isrl/90,Hidekazu Iwamoto,,
series/isrl/45,Maria Ganzha,,
series/isrl/45,Lakhmi C. Jain,,
series/isrl/38,Ivan Zelinka,,
series/isrl/38,Václav Snásel,,
series/isrl/38,Ajith Abraham,,
series/isrl/94,Jair Minoro Abe,,
series/isrl/106,Anna Esposito,,0000-0002-7268-1795
series/isrl/106,Lakhmi C. Jain,,
series/isrl/87,Cengiz Kahraman,,
series/isrl/87,Sezi Çevik Onar,,
series/isrl/111,Eman El-Sheikh,,
series/isrl/111,Alfred Zimmermann,,
series/isrl/111,Lakhmi C. Jain,,
series/isrl/113,Cengiz Kahraman,,
series/isrl/113,Irem Uçal Sari,,
series/isrl/56,Sumeet Dua,,
series/isrl/56,U. Rajendra Acharya,,
series/isrl/56,Prerna Dua,,
series/isrl/50,Gabriella Pasi,,
series/isrl/50,Gloria Bordogna,,0000-0002-6775-753X
series/isrl/50,Lakhmi C. Jain,,
series/isrl/32,José Juan Pazos-Arias,,
series/isrl/32,Ana Fernández Vilas,,
series/isrl/32,Rebeca P. Díaz Redondo,,
series/cogtech/354075170,Matthieu Cord,,
series/cogtech/354075170,Pádraig Cunningham,,0000-0002-3499-0810
series/cogtech/54023732,Wolfgang Wahlster,,
series/cogtech/364227662,Antonio Krüger,,
series/cogtech/364227662,Tsvi Kuflik,,
series/cogtech/354089408,Matthew W. Crocker,,
series/cogtech/354089408,Jörg H. Siekmann,,
series/cogtech/364221177,Toru Ishida,,0000-0002-0479-4990
series/cogtech/354023733,Ben Goertzel,,
series/cogtech/354023733,Cassio Pennachin,,
series/cogtech/364237376,Wolfgang Wahlster,,
series/cogtech/354000867,Helmut Prendinger,,
series/cogtech/354000867,Mitsuru Ishizuka,,
series/ads/2008-34,Charu C. Aggarwal,,
series/ads/2008-34,Philip S. Yu,,
series/ads/2002-25,Mario Piattini,,
series/ads/2002-25,Coral Calero,,
series/ads/2002-25,Marcela Genero,,
series/ads/2005-30,Nauman A. Chaudhry,,
series/ads/2005-30,Kevin Shaw,,
series/ads/2005-30,Mahdi Abdelguerfi,,
series/ads/2002-26,William J. McIver Jr.,,
series/ads/2002-26,Ahmed K. Elmagarmid,,
series/ads/2007-31,Charu C. Aggarwal,,
series/ads/2010-40,Charu C. Aggarwal,,
series/ads/2010-40,Haixun Wang,,
series/wsscs/14,Adam Krzyzak,,
series/wsscs/14,Tony Kasvand,,
series/wsscs/14,Ching Y. Suen,,
series/wsscs/40,Grzegorz Rozenberg,,
series/wsscs/40,Arto Salomaa,,
series/wsscs/18,Patrick S. P. Wang,,
series/wsscs/16,R. Narasimhan,,
series/hci/BlytheOMW05,Mark Blythe,,
series/hci/BlytheOMW05,Kees Overbeeke,,
series/hci/BlytheOMW05,Andrew F. Monk,,
series/hci/BlytheOMW05,Peter C. Wright,,
series/hci/Gill08,Satinder P. Gill,,
series/hci/LawHC08,Effie Lai-Chong Law,,
series/hci/LawHC08,Ebba Thora Hvannberg,,
series/hci/LawHC08,Gilbert Cockton,,
series/hci/GalludTP11,José A. Gallud,,
series/hci/GalludTP11,Ricardo Tesoriero,,
series/hci/GalludTP11,Victor M. Ruiz Penichet,,0000-0003-1125-9344
series/hci/Bernhaupt10,Regina Bernhaupt,,
series/hci/Lieberman2006,Henry Lieberman,,
series/hci/Lieberman2006,Fabio Paternò,,
series/hci/Lieberman2006,Volker Wulf,,
series/hci/MullerAM11,Hans Jörg Müller,,
series/hci/MullerAM11,Florian Alt,,
series/hci/MullerAM11,Daniel Michelis,,
series/hci/PeacheyGLS10,Anna Peachey,,
series/hci/PeacheyGLS10,Julia Gillen,,
series/hci/PeacheyGLS10,Daniel Livingstone,,0000-0001-5219-2858
series/hci/PeacheyGLS10,Sarah Smith-Robbins,,
series/hci/DuboisGN10,Emmanuel Dubois 0001,,
series/hci/DuboisGN10,Philip D. Gray,,
series/hci/DuboisGN10,Laurence Nigay,,
series/hci/Carroll09,John M. Carroll,,
series/hci/WaibelS09,Alexander H. Waibel,,
series/hci/WaibelS09,Rainer Stiefelhagen,,
series/hci/Paterno11,Fabio Paternò,,
series/hci/DouglasL11,Ian Douglas,,
series/hci/DouglasL11,Zhengjie Liu,,
series/hci/MullerT10,Christian Müller-Tomfelde,,
series/hci/HarperY08,Simon Harper,,
series/hci/HarperY08,Yeliz Yesilada,,
series/hci/MarcusRS10,Aaron Marcus,,
series/hci/MarcusRS10,Anxo Cereijo Roibás,,
series/hci/MarcusRS10,Riccardo Sala,,
series/hci/TanN10,Desney S. Tan,,
series/hci/TanN10,Anton Nijholt,,
series/hci/Bainbridge10,William Sims Bainbridge,,
series/hci/SeffahVD09,Ahmed Seffah,,
series/hci/SeffahVD09,Jean Vanderdonckt,,
series/hci/SeffahVD09,Michel C. Desmarais,,
series/hci/England11,David England,,
series/hci/RossiPSO08,Gustavo Rossi,,
series/hci/RossiPSO08,Oscar Pastor,,
series/hci/RossiPSO08,Daniel Schwabe,,0000-0003-4347-2940
series/hci/RossiPSO08,Luis Olsina,,
series/hci/MarkopoulosRM09,Panos Markopoulos,,
series/hci/MarkopoulosRM09,Boris E. R. de Ruyter,,
series/hci/MarkopoulosRM09,Wendy E. Mackay,,
series/hci/Golbeck09,Jennifer Golbeck,,
series/hoc/Nelson15,Douglas R. Dechow,,
series/hoc/Nelson15,Daniele C. Struppa,,
series/faia/2006-145,Arno J. Knobbe,,
series/aise/9,Björn Gottfried,,
series/aise/9,Hamid K. Aghajan,,
series/aise/20,Wei Chen,,
series/aise/20,Juan Carlos Augusto,,
series/aise/20,Fernando Seoane,,
series/aise/20,Fedor Lehocki,,
series/aise/20,Klaus-Hendrik Wolf,,
series/aise/20,Johan B. A. M. Arends,,
series/aise/20,Constantin Ungureanu,,
series/aise/20,Reiner Wichert,,
series/aise/12,Tibor Bosse,,
series/sapere/2013-5,Vincent C. Müller,,0000-0002-4144-4957
series/sapere/2012-2,Lorenzo Magnani,,
series/sapere/2012-2,Ping Li 0010,,
series/sapere/2013-3,Bart Custers,,
series/sapere/2013-3,Toon Calders,,
series/sapere/2013-3,Bart Schermer,,
series/sapere/2013-3,Tal Z. Zarsky,,
series/acvpr/978-1-4471-4402-1,Mark J. Burge,,
series/acvpr/978-1-4471-4402-1,Kevin W. Bowyer,,
series/acvpr/978-1-4471-6295-7,Shaogang Gong,,
series/acvpr/978-1-4471-6295-7,Marco Cristani,,
series/acvpr/978-1-4471-6295-7,Shuicheng Yan,,
series/acvpr/978-1-4471-6295-7,Chen Change Loy,,
series/acvpr/978-1-4471-5627-7,Marcello Pelillo,,
series/acvpr/978-1-4471-4640-7,Andrea Fossati,,
series/acvpr/978-1-4471-4640-7,Juergen Gall,,
series/acvpr/978-1-4471-4640-7,Helmut Grabner,,
series/acvpr/978-1-4471-4640-7,Xiaofeng Ren,,
series/acvpr/978-1-4471-4640-7,Kurt Konolige,,
series/acvpr/978-1-4471-6523-1,Sébastien Marcel,,
series/acvpr/978-1-4471-6523-1,Mark S. Nixon,,
series/acvpr/978-1-4471-6523-1,Stan Z. Li,,
series/acvpr/978-3-319-05695-1,Bogdan Ionescu,,
series/acvpr/978-3-319-05695-1,Jenny Benois-Pineau,,
series/acvpr/978-3-319-05695-1,Tomas Piatrik,,
series/acvpr/978-3-319-05695-1,Georges Quénot,,
series/acvpr/978-1-4471-3702-3,Michael S. Lew,,
series/ccn/PKM2016,Florin Pop,,
series/ccn/PKM2016,Joanna Kolodziej,,
series/ccn/PKM2016,Beniamino Di Martino,,
series/ccn/RZLCH2013,Naeem Ramzan,,
series/ccn/RZLCH2013,Roelof van Zwol,,
series/ccn/RZLCH2013,Jong-Seok Lee,,
series/ccn/RZLCH2013,Kai Clüver,,
series/ccn/RZLCH2013,Xian-Sheng Hua,,
series/ccn/HAAH2010,Aboul Ella Hassanien,,
series/ccn/HAAH2010,Jemal H. Abawajy,,
series/ccn/HAAH2010,Ajith Abraham,,
series/ccn/HAAH2010,Hani Hagras,,
series/hhl/8,Dov M. Gabbay,,
series/hhl/8,John Woods,,
series/hhl/1,Dov M. Gabbay,,
series/hhl/1,John Woods,,
series/hhl/4,Dov M. Gabbay,,
series/hhl/4,John Woods,,
series/hhl/6,Dov M. Gabbay,,
series/hhl/6,Akihiro Kanamori,,
series/hhl/6,John Woods,,
series/hhl/9,Jörg H. Siekmann,,
series/hhl/7,Dov M. Gabbay,,
series/hhl/7,John Woods,,
series/hhl/11,Dov M. Gabbay,,
series/hhl/11,Francis Jeffry Pelletier,,
series/hhl/11,John Woods,,
series/hhl/10,Dov M. Gabbay,,
series/hhl/10,Stephan Hartmann,,
series/hhl/10,John Woods,,
series/hhl/2,Dov M. Gabbay,,
series/hhl/2,John Woods,,
series/hhl/3,Dov M. Gabbay,,
series/hhl/3,John Woods,,
series/hhl/5,Dov M. Gabbay,,
series/hhl/5,John Woods,,
series/smpai/65,Mark Last,,
series/smpai/65,Abraham Kandel,,
series/smpai/70,Gulden Uchyigit,,
series/smpai/70,Matthew Y. Ma,,
series/smpai/78,Satchidananda Dehuri,,
series/smpai/78,Susmita Ghosh,,
series/smpai/78,Sung-Bae Cho,,
series/smpai/67,Svetlana N. Yanushkevich,,
series/smpai/67,Marina L. Gavrilova,,
series/smpai/67,Patrick S. P. Wang,,
series/smpai/67,Sargur N. Srihari,,
series/smpai/73,Horst Bunke,,
series/smpai/73,Juan José Villanueva,,
series/smpai/73,Gemma Sánchez,,
series/smpai/73,Xavier Otazu,,
series/eatcs/Sensor2011,Sotiris E. Nikoletseas,,
series/eatcs/Sensor2011,José D. P. Rolim,,
series/civ/8,Jon Sporring,,
series/civ/8,Mads Nielsen,,
series/civ/8,Luc Florack,,
series/civ/8,Peter Johansen,,
series/civ/1,Bart M. ter Haar Romeny,,
series/lncse/92,Hester Bijl,,
series/lncse/92,Didier Lucor,,
series/lncse/92,Siddhartha Mishra,,
series/lncse/92,Christoph Schwab,,
series/lncse/91,Randolph E. Bank,,
series/lncse/91,Michael J. Holst,,
series/lncse/91,Olof B. Widlund,,
series/lncse/91,Jinchao Xu,,
series/lncse/113,Hans-Joachim Bungartz,,
series/lncse/113,Philipp Neumann,,
series/lncse/113,Wolfgang E. Nagel,,
series/sci/2013-474,Tatiana V. Guy,,
series/sci/2013-474,Miroslav Kárný,,0000-0002-7440-6041
series/sci/2013-474,David Wolpert,,
series/sci/2015-572,David Camacho,,
series/sci/2015-572,Sang-Wook Kim,,
series/sci/2015-572,Bogdan Trawinski,,
series/sci/2008-73,Petra Perner,,
series/sci/2005-2,Saman K. Halgamuge,,
series/sci/2005-2,Lipo Wang,,
series/sci/2009-201,Aboul Ella Hassanien,,
series/sci/2009-201,Ajith Abraham,,
series/sci/2009-201,Athanasios V. Vasilakos,,
series/sci/2009-201,Witold Pedrycz,,
series/sci/2012-378,János C. Fodor,,
series/sci/2012-378,Ryszard Klempous,,
series/sci/2012-378,Carmen Paz Suárez Araujo,,
series/sci/2010-280,Chang Wen Chen,,
series/sci/2010-280,Zhu Li,,
series/sci/2010-280,Shiguo Lian,,
series/sci/2007-55,Xianyi Zeng,,
series/sci/2007-55,Yi Li 0001,,
series/sci/2007-55,Da Ruan 0001,,
series/sci/2007-55,Ludovic Koehl,,
series/sci/2008-82,Ajith Abraham,,
series/sci/2008-82,Crina Grosan,,
series/sci/2008-82,Witold Pedrycz,,
series/sci/2009-206,Ajith Abraham,,
series/sci/2009-206,Aboul Ella Hassanien,,
series/sci/2009-206,André Carlos Ponce de Leon Ferreira de Carvalho,,
series/sci/2009-206,,,
series/sci/2007-50,Nadia Nedjah,,
series/sci/2007-50,Leandro dos Santos Coelho,,
series/sci/2007-50,Luiza de Macedo Mourelle,,
series/sci/2009-243,Imre J. Rudas,,
series/sci/2009-243,János C. Fodor,,
series/sci/2009-243,Janusz Kacprzyk,,
series/sci/2006-19,Nikhil Ichalkaranje,,
series/sci/2006-19,Ajita Ichalkaranje,,
series/sci/2006-19,Lakhmi C. Jain,,
series/sci/2008-129,Natalio Krasnogor,,
series/sci/2008-129,Giuseppe Nicosia,,
series/sci/2008-129,Mario Pavone,,
series/sci/2008-129,David A. Pelta,,
series/sci/2013-432,Samee Ullah Khan,,
series/sci/2013-432,Joanna Kolodziej,,0000-0002-5181-8713
series/sci/2013-432,Juan Li,,
series/sci/2013-432,Albert Y. Zomaya,,
series/sci/2013-472,Theodor Borangiu,,
series/sci/2013-472,André Thomas,,
series/sci/2013-472,Damien Trentesaux,,0000-0003-2489-6203
series/sci/2011-308,Roger Nkambou,,
series/sci/2011-308,Jacqueline Bourdeau,,
series/sci/2011-308,Riichiro Mizoguchi,,
series/sci/2014-555,Azah Kamilah Muda,,
series/sci/2014-555,Yun-Huoy Choo,,
series/sci/2014-555,Ajith Abraham,,
series/sci/2014-555,Sargur N. Srihari,,
series/sci/2016-634,Guy De Tré,,
series/sci/2016-634,Przemyslaw Grzegorzewski,,
series/sci/2016-634,Janusz Kacprzyk,,
series/sci/2016-634,Jan W. Owsinski,,
series/sci/2016-634,Wojciech Penczek,,
series/sci/2016-634,Slawomir Zadrozny,,
series/sci/2008-157,Ying-Ping Chen,,
series/sci/2008-157,Meng-Hiot Lim,,
series/sci/2015-569,Roger Lee,,
series/sci/2013-488,Abdelmalek Amine,,
series/sci/2013-488,Otmane Aït Mohamed,,
series/sci/2013-488,Ladjel Bellatreche,,
series/sci/2011-355,Yan Meng,,
series/sci/2011-355,Yaochu Jin,,
series/sci/2009-220,Bettina Berendt,,
series/sci/2009-220,Dunja Mladenic,,
series/sci/2009-220,Marco de Gemmis,,
series/sci/2009-220,Giovanni Semeraro,,
series/sci/2009-220,Myra Spiliopoulou,,
series/sci/2009-220,Gerd Stumme,,
series/sci/2009-220,Vojtech Svátek,,
series/sci/2009-220,Filip Zelezný,,
series/sci/2006-30,Yukio Ohsawa,,
series/sci/2006-30,Shusaku Tsumoto,,
series/sci/2009-164,Nadia Nedjah,,
series/sci/2009-164,Luiza de Macedo Mourelle,,
series/sci/2009-164,Janusz Kacprzyk,,
series/sci/2009-164,Felipe Maia Galvão França,,
series/sci/2009-164,Alberto Ferreira de Souza,,
series/sci/2016-622,Van-Nam Huynh,,
series/sci/2016-622,Vladik Kreinovich,,
series/sci/2016-622,Songsak Sriboonchitta,,
series/sci/2010-270,Zong Woo Geem,,
series/sci/2013-457,Ngoc Thanh Nguyen,,
series/sci/2013-457,Bogdan Trawinski,,
series/sci/2013-457,Radoslaw Katarzyniak,,
series/sci/2013-457,GeunSik Jo,,
series/sci/2012-386,Marek R. Ogiela,,
series/sci/2012-386,Lakhmi C. Jain,,
series/sci/2013-467,Robert Bembenik,,
series/sci/2013-467,Lukasz Skonieczny,,
series/sci/2013-467,Henryk Rybinski,,
series/sci/2013-467,Marzena Kryszkiewicz,,
series/sci/2013-467,Marek Niezgodka,,
series/sci/2014-539,Martine Ceberio,,
series/sci/2014-539,Vladik Kreinovich,,
series/sci/2006-26,Nadia Nedjah,,
series/sci/2006-26,Luiza de Macedo Mourelle,,
series/sci/2008-128,Fatos Xhafa,,
series/sci/2008-128,Ajith Abraham,,
series/sci/2014-513,Amelia Badica,,
series/sci/2014-513,Bogdan Trawinski,,
series/sci/2014-513,Ngoc Thanh Nguyen,,
series/sci/2007-56,Akira Namatame,,
series/sci/2007-56,Satoshi Kurihara,,
series/sci/2007-56,Hideyuki Nakashima,,
series/sci/2015-576,Ahmad Taher Azar,,
series/sci/2015-576,Quanmin Zhu,,
series/sci/2010-265,Zbigniew W. Ras,,
series/sci/2010-265,Li-Shiang Tsay,,
series/sci/2013-460,Nik Bessis,,0000-0002-6013-3935
series/sci/2013-460,Fatos Xhafa,,
series/sci/2013-460,Dora Varvarigou,,
series/sci/2013-460,Richard Hill,,
series/sci/2013-460,Maozhen Li,,
series/sci/2010-271,Janusz Kacprzyk,,
series/sci/2010-271,Frederick E. Petry,,
series/sci/2010-271,Adnan Yazici,,
series/sci/2009-247,Monica Bianchini,,
series/sci/2009-247,Marco Maggini,,
series/sci/2009-247,Franco Scarselli,,
series/sci/2009-247,Lakhmi C. Jain,,
series/sci/2011-361,Vincenzo Pallotta,,
series/sci/2011-361,Alessandro Soro,,
series/sci/2011-361,Eloisa Vargiu,,
series/sci/2008-121,Nadia Nedjah,,
series/sci/2008-121,Leandro dos Santos Coelho,,
series/sci/2008-121,Luiza de Macedo Mourelle,,
series/sci/2014-528,Mirjana Ivanovic,,
series/sci/2014-528,Lakhmi C. Jain,,
series/sci/2007-51,Shengxiang Yang,,
series/sci/2007-51,Yew-Soon Ong,,
series/sci/2007-51,Yaochu Jin,,
series/sci/2011-329,Santi Caballé,,0000-0002-2490-6830
series/sci/2011-329,Fatos Xhafa,,
series/sci/2011-329,Ajith Abraham,,
series/sci/2008-155,Hamid R. Tizhoosh,,
series/sci/2008-155,Mario Ventresca,,
series/sci/2008-118,Tsau Young Lin,,
series/sci/2008-118,Ying Xie,,
series/sci/2008-118,Anita Wasilewska,,
series/sci/2008-118,Churn-Jung Liau,,
series/sci/2010-285,Roberto Cipolla,,
series/sci/2010-285,Sebastiano Battiato,,
series/sci/2010-285,Giovanni Maria Farinella,,
series/sci/2012-380,Anthony Brabazon,,
series/sci/2012-380,Michael O'Neill,,
series/sci/2012-380,Dietmar Maringer,,
series/sci/2014-561,Valentina Emilia Balas,,0000-0003-0885-1283
series/sci/2014-561,Petia D. Koprinkova-Hristova,,0000-0002-0447-9667
series/sci/2014-561,Lakhmi C. Jain,,
series/sci/2012-413,Roger Lee,,
series/sci/2008-116,Ying Liu 0004,,
series/sci/2008-116,Aixin Sun,,
series/sci/2008-116,Han Tong Loh,,
series/sci/2008-116,Wen Feng Lu,,
series/sci/2008-116,Ee-Peng Lim,,
series/sci/2010-288,I-Hsien Ting,,
series/sci/2010-288,Hui-Ju Wu,,
series/sci/2010-288,Tien-Hwa Ho,,
series/sci/2014-535,Ivan Marsá-Maestre,,
series/sci/2014-535,Miguel A. López-Carmona,,
series/sci/2014-535,Takayuki Ito,,
series/sci/2014-535,Minjie Zhang,,
series/sci/2014-535,Quan Bai,,0000-0003-1214-6317
series/sci/2014-535,Katsuhide Fujita,,
series/sci/2015-575,Ahmad Taher Azar,,
series/sci/2015-575,Sundarapandian Vaidyanathan,,0000-0003-4696-908X
series/sci/2012-402,Theodor Borangiu,,
series/sci/2012-402,André Thomas,,
series/sci/2012-402,Damien Trentesaux,,0000-0003-2489-6203
series/sci/2012-391,Herwig Unger,,
series/sci/2012-391,Kyandoghere Kyamakya,,
series/sci/2012-391,Janusz Kacprzyk,,
series/sci/2014-507,Anis Koubaa,,
series/sci/2014-507,Abdelmajid Khelil,,
series/sci/2008-136,Carlos Cotta,,
series/sci/2008-136,Marc Sevaux,,
series/sci/2008-136,Kenneth Sörensen,,
series/sci/2005-3,Bozena Kostek,,
series/sci/2008-159,Dimitri Plemenos,,
series/sci/2008-159,Georgios Miaoulis,,
series/sci/2015-601,Patricia Melin,,
series/sci/2015-601,Oscar Castillo,,
series/sci/2015-601,Janusz Kacprzyk,,
series/sci/2008-134,Ngoc Thanh Nguyen,,
series/sci/2008-134,Radoslaw Katarzyniak,,
series/sci/2013-448,Araceli N. Proto,,
series/sci/2013-448,Massimo Squillante,,
series/sci/2013-448,Janusz Kacprzyk,,
series/sci/2009-169,Nadia Nedjah,,
series/sci/2009-169,Luiza de Macedo Mourelle,,
series/sci/2009-169,Janusz Kacprzyk,,
series/sci/2007-58,Jeng-Shyang Pan,,
series/sci/2007-58,Hsiang-Cheh Huang,,
series/sci/2007-58,Lakhmi C. Jain,,
series/sci/2007-58,Wai-Chi Fang,,
series/sci/2013-470,Stefka Fidanova,,
series/sci/2010-264,Olivier Sigaud,,
series/sci/2010-264,Jan Peters 0001,,
series/sci/2007-65,S. Vaidya,,
series/sci/2007-65,Lakhmi C. Jain,,
series/sci/2007-65,Hiro Yoshida,,
series/sci/2006-9,Tsau Young Lin,,
series/sci/2006-9,Setsuo Ohsuga,,
series/sci/2006-9,Churn-Jung Liau,,
series/sci/2006-9,Xiaohua Hu,,
series/sci/2006-14,Spiros Sirmakessis,,
series/sci/2015-564,Quan Bai,,0000-0003-1214-6317
series/sci/2015-564,Fenghui Ren,,
series/sci/2015-564,Minjie Zhang,,
series/sci/2015-564,Takayuki Ito,,
series/sci/2015-564,Xijin Tang,,
series/sci/2014-486,Barna Iantovics,,
series/sci/2014-486,Roumen Kountchev,,0000-0003-2851-3951
series/sci/2010-263,Jacek Koronacki,,
series/sci/2010-263,Zbigniew W. Ras,,
series/sci/2010-263,Slawomir T. Wierzchon,,
