CITE_KEY,CITE_NAME,CITE_LABEL,CITE_REF
books/cu/Appel2002,journals/cacm/LiebermanH83,Lieberman and Hewitt 1983,
books/cu/Appel2002,books/aw/Lippman96,Lippman 1996,
books/cu/Appel2002,conf/focs/LiptonMN97,Lipton et al. 1997,
books/cu/Appel2002,journals/cacm/LowryM69,Lowry abd Medlock 1969,
books/cu/Appel2002,journals/cacm/McCarthy60,McCarthy 1960,
books/cu/Appel2002,conf/ifip/McCarthy62,McCarthy 1963,
books/cu/Appel2002,...,McCarthy et al. 1962,
books/cu/Appel2002,...,McNaughton and Yamada 1960,
books/cu/Appel2002,...,Milner et al. 1990,
books/cu/Appel2002,conf/lfp/Moon84,Moon 1984,
books/cu/Appel2002,conf/asplos/MowryLG92,Mowry et al. 1992,
books/cu/Appel2002,journals/cacm/BackusBGKMPRSVWWWN63,Naur et al. 1963,
books/cu/Appel2002,...,Nelson 1991,
books/cu/Appel2002,journals/cacm/Patterson85,Patterson 1985,
books/cu/Appel2002,...,Paxson 1995,
books/cu/Appel2002,conf/popl/Pelegri-LlopartG88,Pelegri-Llopart and Graham 1988,
books/cu/Appel2002,...,Peyton Jones and Partain 1993,
books/cu/Appel2002,books/ph/Jones87,Peyton Jones 1987,
books/cu/Appel2002,journals/jfp/Jones92a,Peyton Jones 1992,
books/cu/Appel2002,...,Pierce 1992,
books/cu/Appel2002,conf/micro/Rau94,Rau 1994,
books/cu/Appel2002,conf/pldi/Reinhold94,Reinhold 1994,
books/cu/Appel2002,...,Rice 1953,
books/cu/Appel2002,conf/oopsla/Rose88,Rose 1988,
books/cu/Appel2002,conf/popl/RosenWZ88,Rosen et al. 1988,
books/cu/Appel2002,journals/cacm/Scheifler77,Scheifler 1977,
books/cu/Appel2002,...,Sedgewick 1997,
books/cu/Appel2002,journals/jacm/SethiU70,Sethi and Ullman 1970,
books/cu/Appel2002,conf/lfp/ShaoA94,Shao and Appel 1994,
books/cu/Appel2002,...,Shaw 1988,
books/cu/Appel2002,...,Sites 1992,
books/cu/Appel2002,...,Sobalvarro 1988,
books/cu/Appel2002,journals/cacm/Steele75,Steele 1975,
books/cu/Appel2002,...,Steele 1978,
books/cu/Appel2002,...,Stoy 1977,
books/cu/Appel2002,...,Strachey and Wadsworth 1974,
books/cu/Appel2002,...,Stroustrup 1997,
books/cu/Appel2002,journals/cacm/Tanenbaum78,Tanenbaum 1978,
books/cu/Appel2002,...,Tarditi 1997,
books/cu/Appel2002,...,Turing 1937,
books/cu/Appel2002,journals/jcss/Ullman75,Ullamn 1975,
books/cu/Appel2002,...,Ungar 1986,
books/cu/Appel2002,journals/tcs/Wadler90,Wadler 1990,
books/cu/Appel2002,conf/slp/Wadler95,Wadler 1995,
books/cu/Appel2002,journals/toplas/WegmanZ91,Wegman and Zadeck 1991,
books/cu/Appel2002,journals/spe/Wentworth90,Wentworth 1990,
books/cu/Appel2002,...,Wilson 1997,
books/cu/Appel2002,conf/pldi/WolfL91,Wolf and Lam 1991,
books/cu/Appel2002,...,Wolfe 1996,
books/cu/Appel2002,conf/pldi/YoungJKS97,Young et al. 1997,
books/cu/Appel2002,conf/asplos/YoungS94,Young and Smith 1994,
