CITE_KEY,CITE_NAME,CITE_LABEL,CITE_REF
journals/tkde/ZhengL96,...,,
journals/tkde/ZhengL96,...,,
journals/tkde/ZhengL96,journals/tc/BeckBW88,,
journals/tkde/ZhengL96,...,,
journals/tkde/ZhengL96,books/mk/PattersonH90,,
journals/tkde/ZhengL96,conf/vldb/IyerRV89,,
journals/tkde/ZhengL96,books/aw/Knuth73,,
journals/tkde/ZhengL96,journals/tc/KwanB85,,
journals/tkde/ZhengL96,...,,
journals/tkde/ZhengL96,conf/icde/PaiV92,,
journals/tkde/ZhengL96,...,,
journals/tkde/ZhengL96,journals/acta/Salzberg89,,
journals/tkde/ZhengL96,conf/sigmod/SalzbergTGSUV90,,
journals/tkde/ZhengL96,...,,
journals/tkde/ZhengL96,...,,
journals/tkde/ZhengL96,conf/stoc/VitterS90,,
journals/tkde/ZhengL96,...,,
journals/tkde/TorpMJ98,conf/vldb/AdibaL80,,
journals/tkde/TorpMJ98,journals/tods/BlakeleyCL89,,
journals/tkde/TorpMJ98,conf/sigmod/BlakeleyLT86,,
journals/tkde/TorpMJ98,conf/vldb/CareySLLM90,,
journals/tkde/TorpMJ98,...,,
journals/tkde/TorpMJ98,books/bc/ElmasriN94,,
journals/tkde/TorpMJ98,books/bc/tanselCGSS93/ElmasriWK93a,,
journals/tkde/TorpMJ98,journals/tkde/GunadhiS93,,
journals/tkde/TorpMJ98,journals/sigmod/JensenCEGHJ94,,
journals/tkde/TorpMJ98,...,,
journals/tkde/TorpMJ98,journals/tkde/JensenM92,,
journals/tkde/TorpMJ98,journals/tkde/JensenMR91,,
journals/tkde/TorpMJ98,books/bc/tanselCGSS93/JensenM93,,
journals/tkde/TorpMJ98,conf/sigmod/LindsayHM86,,
journals/tkde/TorpMJ98,conf/sigmod/LometS90,,
journals/tkde/TorpMJ98,journals/tods/LometS90,,
journals/tkde/TorpMJ98,books/bc/tanselCGSS93/LometS93,,
journals/tkde/TorpMJ98,journals/sigmod/McKenzie86,,
journals/tkde/TorpMJ98,journals/csur/McKenzieS91,,
journals/tkde/TorpMJ98,journals/tkde/OzsoyogluS95a,,
journals/tkde/TorpMJ98,...,,
journals/tkde/TorpMJ98,journals/tods/Roussopoulos91,,
journals/tkde/TorpMJ98,books/ph/Salzberg88,,
journals/tkde/TorpMJ98,journals/csur/SalzbergT99,,
